Date,Market_Label,GDP Growth,CPI,Interest Rate,M2 Money Supply,PPI,Unemployment Rate,VIX_Close
1993-01-29,1,-0.09007897100254486,0.4290154387633585,1.461452924789732,-1.5091913322702049,-0.10165578486697437,0.8210529801054182,-0.8816800241899331
1993-02-01,1,-0.09007897100254486,0.4290154387633585,1.4555585462881002,-1.5091913322702049,-0.10165578486697437,0.8210529801054182,-0.8928299728193482
1993-02-02,1,-0.09007897100254486,0.4290154387633585,1.5027135743011562,-1.5091913322702049,-0.10165578486697437,0.8210529801054182,-0.902741012012405
1993-02-03,1,-0.09007897100254486,0.4290154387633585,1.4968191957995243,-1.5091913322702049,-0.10165578486697437,0.8210529801054182,-0.9188464802383488
1993-02-04,1,-0.09007897100254486,0.4290154387633585,1.461452924789732,-1.5091913322702049,-0.10165578486697437,0.8210529801054182,-0.8977854924158767
1993-02-05,1,-0.09007897100254486,0.4290154387633585,1.4201922752783085,-1.5091913322702049,-0.10165578486697437,0.8210529801054182,-0.822213789031593
1993-02-08,1,-0.09007897100254486,0.4290154387633585,1.4496641677864683,-1.567505992239732,-0.10165578486697437,0.8210529801054182,-0.7825695141104594
1993-02-09,1,-0.09007897100254486,0.4290154387633585,1.4732416817929963,-1.567505992239732,-0.10165578486697437,0.8210529801054182,-0.7503586958074786
1993-02-10,1,-0.09007897100254486,0.4290154387633585,1.4673473032913644,-1.567505992239732,-0.10165578486697437,0.8210529801054182,-0.7565530066914591
1993-02-11,1,-0.09007897100254486,0.4290154387633585,1.4496641677864683,-1.567505992239732,-0.10165578486697437,0.8210529801054182,-0.8482302964505933
1993-02-12,1,-0.09007897100254486,0.4290154387633585,1.4378754107832041,-1.567505992239732,-0.10165578486697437,0.8210529801054182,-0.8866355437864613
1993-02-16,1,-0.09007897100254486,0.4290154387633585,1.4319810322815723,-1.567505992239732,-0.10165578486697437,0.8210529801054182,-0.46789372435864296
1993-02-17,1,-0.09007897100254486,0.4290154387633585,1.3966147612717805,-1.567505992239732,-0.10165578486697437,0.8210529801054182,-0.4505494648452474
1993-02-18,1,-0.09007897100254486,0.4290154387633585,1.3317765977538287,-1.567505992239732,-0.10165578486697437,0.8210529801054182,-0.4926713223412847
1993-02-19,1,-0.09007897100254486,0.4290154387633585,1.319987840750565,-1.567505992239732,-0.10165578486697437,0.8210529801054182,-0.5595708959688707
1993-02-22,1,-0.09007897100254486,0.4290154387633585,1.2846215697407728,-1.353240100069242,-0.10165578486697437,0.8210529801054182,-0.5992151708900041
1993-02-23,1,-0.09007897100254486,0.4290154387633585,1.1844171352130293,-1.353240100069242,-0.10165578486697437,0.8210529801054182,-0.5570931952450598
1993-02-24,1,-0.09007897100254486,0.4290154387633585,1.2374665417277169,-1.353240100069242,-0.10165578486697437,0.8210529801054182,-0.5967373520172865
1993-02-25,1,-0.09007897100254486,0.4290154387633585,1.249255298730981,-1.353240100069242,-0.10165578486697437,0.8210529801054182,-0.7156699404828735
1993-02-26,1,-0.09007897100254486,0.4290154387633585,1.249255298730981,-1.353240100069242,-0.10165578486697437,0.8210529801054182,-0.7900028525797053
1993-03-01,1,-0.09007897100254486,0.284601346970622,1.1962058922162935,-1.451374565238619,-0.07399292493203335,0.7652552186998244,-0.7354920188689865
1993-03-02,1,-0.09007897100254486,0.284601346970622,1.2021002707179254,-1.451374565238619,-0.07399292493203335,0.7652552186998244,-0.873007894433235
1993-03-03,1,-0.09007897100254486,0.284601346970622,1.1608396212065013,-1.451374565238619,-0.07399292493203335,0.7652552186998244,-0.7937194627398748
1993-03-04,1,-0.09007897100254486,0.284601346970622,1.1313677286983415,-1.451374565238619,-0.07399292493203335,0.7652552186998244,-0.7553142154040069
1993-03-05,1,-0.09007897100254486,0.284601346970622,1.1726283782097655,-1.451374565238619,-0.07399292493203335,0.7652552186998244,-0.6760257837106465
1993-03-08,1,-0.09007897100254486,0.284601346970622,1.1431564857016052,-1.5384494111614133,-0.07399292493203335,0.7652552186998244,-0.4109053080730205
1993-03-09,1,-0.09007897100254486,0.284601346970622,1.1785227567113974,-1.5384494111614133,-0.07399292493203335,0.7652552186998244,-0.6648758350812315
1993-03-10,1,-0.09007897100254486,0.284601346970622,1.213889027721189,-1.5384494111614133,-0.07399292493203335,0.7652552186998244,-0.6970867715331188
1993-03-11,1,-0.09007897100254486,0.284601346970622,1.207994649219557,-1.5384494111614133,-0.07399292493203335,0.7652552186998244,-0.6537258864518158
1993-03-12,1,-0.09007897100254486,0.284601346970622,1.296410326744037,-1.5384494111614133,-0.07399292493203335,0.7652552186998244,-0.4802825824244172
1993-03-15,1,-0.09007897100254486,0.284601346970622,1.3317765977538287,-1.3959262414095137,-0.07399292493203335,0.7652552186998244,-0.5942596512934758
1993-03-16,1,-0.09007897100254486,0.284601346970622,1.2669384342358767,-1.3959262414095137,-0.07399292493203335,0.7652552186998244,-0.622753859436287
1993-03-17,1,-0.09007897100254486,0.284601346970622,1.2433609202293487,-1.3959262414095137,-0.07399292493203335,0.7652552186998244,-0.6202761587124762
1993-03-18,1,-0.09007897100254486,0.284601346970622,1.190311513714661,-1.3959262414095137,-0.07399292493203335,0.7652552186998244,-0.6648758350812315
1993-03-19,1,-0.09007897100254486,0.284601346970622,1.2021002707179254,-1.3959262414095137,-0.07399292493203335,0.7652552186998244,-0.7813307228230073
1993-03-22,1,-0.09007897100254486,0.284601346970622,1.207994649219557,-1.4629532935523433,-0.07399292493203335,0.7652552186998244,-0.7280587985486476
1993-03-23,1,-0.09007897100254486,0.284601346970622,1.1785227567113974,-1.4629532935523433,-0.07399292493203335,0.7652552186998244,-0.8073471120931011
1993-03-24,1,-0.09007897100254486,0.284601346970622,1.2021002707179254,-1.4629532935523433,-0.07399292493203335,0.7652552186998244,-0.8792023234661221
1993-03-25,1,-0.09007897100254486,0.284601346970622,1.2197834062228214,-1.4629532935523433,-0.07399292493203335,0.7652552186998244,-0.923801999834877
1993-03-26,1,-0.09007897100254486,0.284601346970622,1.2846215697407728,-1.4629532935523433,-0.07399292493203335,0.7652552186998244,-0.9076965316089334
1993-03-29,1,-0.09007897100254486,0.284601346970622,1.2669384342358767,-1.3625174088181522,-0.07399292493203335,0.7652552186998244,-0.8556635167709324
1993-03-30,1,-0.09007897100254486,0.284601346970622,1.2433609202293487,-1.3625174088181522,-0.07399292493203335,0.7652552186998244,-0.9052188308851226
1993-03-31,1,-0.09007897100254486,0.284601346970622,1.249255298730981,-1.3625174088181522,-0.07399292493203335,0.7652552186998244,-0.8680523748367066
1993-04-01,1,-0.09007897100254486,0.3716108383393611,1.2669384342358767,-1.3625174088181522,-0.018809919730777468,0.8210529801054182,-0.8073471120931011
1993-04-02,1,-0.09007897100254486,0.3716108383393611,1.3258822192521968,-1.3625174088181522,-0.018809919730777468,0.8210529801054182,-0.6239927688726458
1993-04-05,1,-0.09007897100254486,0.3716108383393611,1.3081990837473008,-1.454079710707973,-0.018809919730777468,0.8210529801054182,-0.6710702641141184
1993-04-06,1,-0.09007897100254486,0.3716108383393611,1.278727191239141,-1.454079710707973,-0.018809919730777468,0.8210529801054182,-0.6562037053245333
1993-04-07,1,-0.09007897100254486,0.3716108383393611,1.272832812737509,-1.454079710707973,-0.018809919730777468,0.8210529801054182,-0.7305364992724585
1993-04-08,1,-0.09007897100254486,0.3716108383393611,1.213889027721189,-1.454079710707973,-0.018809919730777468,0.8210529801054182,-0.8308859187882905
1993-04-12,1,-0.09007897100254486,0.3716108383393611,1.1844171352130293,-1.3110682707895236,-0.018809919730777468,0.8210529801054182,-0.942385168784632
1993-04-13,1,-0.09007897100254486,0.3716108383393611,1.190311513714661,-1.3110682707895236,-0.018809919730777468,0.8210529801054182,-0.9708794950763497
1993-04-14,1,-0.09007897100254486,0.3716108383393611,1.1726283782097655,-1.3110682707895236,-0.018809919730777468,0.8210529801054182,-0.9634461566071039
1993-04-15,1,-0.09007897100254486,0.3716108383393611,1.1608396212065013,-1.3110682707895236,-0.018809919730777468,0.8210529801054182,-1.0625566666865773
1993-04-16,1,-0.09007897100254486,0.3716108383393611,1.1667339997081332,-1.3110682707895236,-0.018809919730777468,0.8210529801054182,-1.0216736004779918
1993-04-19,1,-0.09007897100254486,0.3716108383393611,1.1549452427048694,-1.3941034019993763,-0.018809919730777468,0.8210529801054182,-0.9262797005586879
1993-04-20,1,-0.09007897100254486,0.3716108383393611,1.1549452427048694,-1.3941034019993763,-0.018809919730777468,0.8210529801054182,-0.9411463774971797
1993-04-21,1,-0.09007897100254486,0.3716108383393611,1.1490508642032375,-1.3941034019993763,-0.018809919730777468,0.8210529801054182,-0.9200853896747075
1993-04-22,1,-0.09007897100254486,0.3716108383393611,1.1431564857016052,-1.3941034019993763,-0.018809919730777468,0.8210529801054182,-0.8494690877380455
1993-04-23,1,-0.09007897100254486,0.3716108383393611,1.1667339997081332,-1.3941034019993763,-0.018809919730777468,0.8210529801054182,-0.7652252545970636
1993-04-26,1,-0.09007897100254486,0.3716108383393611,1.1962058922162935,-1.246103631686055,-0.018809919730777468,0.8210529801054182,-0.5310766878260593
1993-04-27,1,-0.09007897100254486,0.3716108383393611,1.2433609202293487,-1.246103631686055,-0.018809919730777468,0.8210529801054182,-0.6946089526604015
1993-04-28,1,-0.09007897100254486,0.3716108383393611,1.249255298730981,-1.246103631686055,-0.018809919730777468,0.8210529801054182,-0.7949583721762336
1993-04-29,1,-0.09007897100254486,0.3716108383393611,1.225677784724453,-1.246103631686055,-0.018809919730777468,0.8210529801054182,-0.8346025289484603
1993-04-30,1,-0.09007897100254486,0.3716108383393611,1.2610440557342448,-1.246103631686055,-0.018809919730777468,0.8210529801054182,-0.8816800241899331
