Unnamed: 0,Date,Close,High,Low,Open,Volume,Market_Label,GDP Growth,CPI,Interest Rate,M2 Money Supply,PPI,Unemployment Rate,VIX_Close
84,1993-06-01,25.605846405029297,25.69347763844829,25.41305769150752,25.448110184875112,28300,1,,2.9978586723768963,6.07,,1.2711864406779627,7.0,13.670000076293944
85,1993-06-02,25.57079696655273,25.658428210440853,25.430586976331742,25.53574446899749,20300,1,,,6.06,,,,13.479999542236328
86,1993-06-03,25.483169555664062,25.51822205849166,25.430590801422664,25.51822205849166,21600,1,,,6.02,,,,13.539999961853027
87,1993-06-04,25.395544052124023,25.413070307508512,25.29038651981709,25.413070307508512,32000,1,,,6.11,,,,12.859999656677246
88,1993-06-07,25.307905197143555,25.44811519823576,25.30790519714355,25.44811519823576,121400,1,,,6.08,0.9820878895371088,,,14.06999969482422
89,1993-06-08,25.08005714416504,25.237793352618908,25.080057144165043,25.237793352618908,104500,1,,,6.09,,,,14.739999771118164
90,1993-06-09,25.16771125793457,25.272868825864663,25.13265873529121,25.16771125793457,43300,1,,,6.07,,,,13.960000038146973
91,1993-06-10,25.18522453308105,25.20275078536573,25.09759327165767,25.150172028511697,17900,1,,,6.07,,,,13.3100004196167
92,1993-06-11,25.290376663208008,25.32542916031571,25.185219171884896,25.272850414654155,647400,1,,,5.97,,,,12.710000038146973
93,1993-06-14,25.255327224731445,25.34295847811358,25.255327224731445,25.32543222743715,64200,1,,,5.97,1.073439699671508,,,12.329999923706056
94,1993-06-15,25.2027530670166,25.307910590244767,25.2027530670166,25.290384336373407,142400,1,,,5.96,,,,11.989999771118164
95,1993-06-16,25.255327224731445,25.255327224731445,25.132643469996456,25.20274847270216,330900,1,,,5.96,,,,11.869999885559082
96,1993-06-17,25.342952728271484,25.342952728271488,25.25532149477124,25.307900234871383,37400,1,,,5.93,,,,11.65999984741211
97,1993-06-18,25.134248733520508,25.328403744804724,25.134248733520508,25.328403744804724,58500,1,,,5.97,,,,12.239999771118164
98,1993-06-21,25.18720245361328,25.20485291083376,25.151901539172336,25.20485291083376,29300,1,,,5.92,0.9531630348710962,,,12.25
99,1993-06-22,25.204872131347656,25.22252260202787,25.169571189987224,25.22252260202787,137500,1,,,5.91,,,,11.649999618530272
100,1993-06-23,24.97542190551757,25.20487807850113,24.97542190551757,25.20487807850113,227600,1,,,5.91,,,,12.039999961853027
101,1993-06-24,25.31075668334961,25.31075668334961,25.045999814276914,25.045999814276914,243700,1,,,5.88,,,,12.25
102,1993-06-25,25.29310607910156,25.36370791044588,25.275455621265483,25.29310607910156,44800,1,,,5.84,,,,11.25
103,1993-06-28,25.57552528381348,25.57552528381348,25.38137015743532,25.416671089504074,439900,1,,,5.8,0.8535977237394077,,,11.109999656677246
104,1993-06-29,25.45197486877441,25.540227208818703,25.41667393275669,25.540227208818703,207500,1,,,5.79,,,,11.289999961853027
105,1993-06-30,25.45197486877441,25.540227208818703,25.41667393275669,25.48727580479213,437600,1,,,5.8,,,,11.260000228881836
106,1993-07-01,25.381378173828125,25.487281003482487,25.346077230610007,25.487281003482487,605700,1,14.413387871489093,2.8469750889679624,5.8,,1.1026293469041493,6.9,11.510000228881836
107,1993-07-02,25.24016189575196,25.310763747208604,25.151909581431145,25.29311328434444,285400,1,,,5.76,,,,11.329999923706056
108,1993-07-06,24.97542190551757,25.27547997788069,24.9401209558278,25.20487807850113,246400,1,,,5.8,,,,13.869999885559082
109,1993-07-07,25.04600143432617,25.0813023524859,24.957749138926854,24.957749138926854,343700,1,,,5.8,,,,13.050000190734863
110,1993-07-08,25.32841110229492,25.381362484390312,25.028353270421043,25.06365419181797,248200,1,,,5.78,,,,12.239999771118164
111,1993-07-09,25.39902305603028,25.39902305603028,25.275469781956463,25.32842118513096,378200,1,,,5.76,,,,10.800000190734863
112,1993-07-12,25.381378173828125,25.399028645437188,25.328426759000948,25.363727702219062,373700,1,,,5.75,1.133593727056481,,,10.850000381469728
113,1993-07-13,25.363725662231445,25.469628483368112,25.222521900715893,25.39902660261033,389600,1,,,5.78,,,,11.020000457763672
114,1993-07-14,25.45197486877441,25.522576740809846,25.36372252873012,25.38137299673898,617300,1,,,5.72,,,,10.779999732971191
115,1993-07-15,25.346078872680664,25.43433123644348,25.293127454422976,25.43433123644348,443800,1,,,5.72,,,,10.600000381469728
116,1993-07-16,25.27547264099121,25.381375459319383,25.240171701548483,25.363724989598023,216400,1,,,5.71,,,,10.960000038146973
117,1993-07-19,25.257801055908203,25.275451510873896,25.187199236045423,25.275451510873896,188200,1,,,5.71,0.9410454105713616,,,11.460000038146973
118,1993-07-20,25.32841110229492,25.32841110229492,25.11660557391336,25.240158798802604,68500,1,,,5.75,,,,11.050000190734863
119,1993-07-21,25.31075668334961,25.31075668334961,25.22250439365871,25.293106225411428,142700,1,,,5.83,,,,11.970000267028809
120,1993-07-22,25.134248733520508,25.310753289233432,25.134248733520508,25.275452378090847,632400,1,,,5.9,,,,11.6899995803833
121,1993-07-23,25.257801055908203,25.257801055908203,25.169548781079733,25.187199236045423,286200,1,,,5.95,,,,11.31999969482422
122,1993-07-26,25.39902305603028,25.451974459204763,25.32842118513096,25.32842118513096,121300,1,,,5.93,0.4904393519194361,,,11.31999969482422
123,1993-07-27,25.381378173828125,25.434329588655302,25.293125815782822,25.416679117046247,92800,1,,,5.92,,,,11.34000015258789
124,1993-07-28,25.32841110229492,25.381362484390312,25.293110180898,25.32841110229492,30800,1,,,5.9,,,,11.369999885559082
125,1993-07-29,25.46961784362793,25.540219694892315,25.34606460391525,25.38136552954744,331000,1,,,5.81,,,,11.25
126,1993-07-30,25.32841110229492,25.469614787882627,25.293110180898,25.469614787882627,75300,1,,,5.83,,,,11.729999542236328
127,1993-08-02,25.39902305603028,25.48727539465442,25.36372212058061,25.36372212058061,41300,1,,,5.85,0.180368883458426,,,11.470000267028809
128,1993-08-03,25.41666412353516,25.52256689071655,25.328411817550656,25.451965045928954,81600,1,,,5.83,,,,11.489999771118164
129,1993-08-04,25.41666412353516,25.46961550712585,25.34606227874756,25.41666412353516,434000,1,,,5.87,,,,11.710000038146973
130,1993-08-05,25.363725662231445,25.41667707279978,25.32842472185256,25.41667707279978,36800,1,,,5.86,,,,12.029999732971191
131,1993-08-06,25.39902305603028,25.451974459204763,25.36372212058061,25.43432399147993,402300,1,,,5.86,,,,12.329999923706056
132,1993-08-09,25.540225982666016,25.61082785131195,25.41667271253564,25.469624114020085,828200,1,,,5.82,0.279297102292575,,,12.390000343322754
133,1993-08-10,25.522565841674805,25.540216302146227,25.487264920731963,25.522565841674805,604900,1,,,5.82,,,,12.3100004196167
134,1993-08-11,25.522565841674805,25.593167683560488,25.504915381203386,25.504915381203386,542200,1,,,5.75,,,,12.06999969482422
135,1993-08-12,25.45197486877441,25.59317861284528,25.36372252873012,25.59317861284528,303700,1,,,5.77,,,,12.380000114440918
136,1993-08-13,25.487276077270508,25.504926545468063,25.46962560907295,25.46962560907295,103500,1,,,5.72,,,,12.1899995803833
137,1993-08-16,25.62847900390625,25.699080874440423,25.50492573047144,25.50492573047144,241800,1,,,5.68,0.3843578021722083,,,12.010000228881836
138,1993-08-17,25.716720581054688,25.716720581054688,25.61081781956785,25.61081781956785,369300,1,,,5.7,,,,11.59000015258789
139,1993-08-18,25.85793113708496,25.910882531904928,25.787329277325,25.80497974226499,414300,1,,,5.69,,,,11.520000457763672
140,1993-08-19,25.85793113708496,25.875581602024948,25.82263020720498,25.875581602024948,28500,1,,,5.64,,,,11.630000114440918
141,1993-08-20,25.875581741333008,25.87558174133301,25.78732941615793,25.804979881192946,80700,1,,,5.61,,,,11.619999885559082
142,1993-08-23,25.82261848449707,25.84026894142428,25.769667113715464,25.769667113715464,15600,1,,,5.6,-0.0464373820925789,,,12.149999618530272
143,1993-08-24,26.105043411254883,26.105043411254883,25.82263590984848,25.82263590984848,273400,1,,,5.54,,,,11.800000190734863
144,1993-08-25,26.122678756713867,26.22858150843028,26.06972738085566,26.105028298094464,242300,1,,,5.51,,,,12.100000381469728
145,1993-08-26,26.140331268310547,26.28153494835544,26.034428508276875,26.140331268310543,120000,1,,,5.42,,,,12.140000343322754
146,1993-08-27,26.122678756713867,26.122678756713864,26.06972738085566,26.06972738085566,25700,1,,,5.48,,,,11.90999984741211
147,1993-08-30,26.22859764099121,26.263898579942747,26.140345293612373,26.140345293612373,183500,1,,,5.44,0.0029030946989472,,,11.739999771118164
148,1993-08-31,26.299182891845703,26.299182891845703,26.175629683628976,26.210930600262326,66500,1,,,5.45,,,,11.850000381469728
149,1993-09-01,26.263887405395508,26.316838791293485,26.21093601949753,26.21093601949753,136500,1,,2.763997165131116,5.46,,0.5932203389830581,6.7,11.479999542236328
150,1993-09-02,26.17563819885254,26.316841911321063,26.157987734793974,26.28154098320393,472400,1,,,5.41,,,,11.869999885559082
151,1993-09-03,26.193283081054688,26.2285840016491,26.12268123986586,26.15798216046027,630500,1,,,5.31,,,,11.15999984741211
152,1993-09-07,26.01679420471192,26.22859985631065,25.98149326277879,26.19329891437753,196400,1,,,5.23,,,,12.899999618530272
153,1993-09-08,25.92852020263672,26.016772483789328,25.7520156403315,26.016772483789328,269900,1,,,5.23,,,,13.239999771118164
154,1993-09-09,25.98148536682129,25.999135832423747,25.822631176399145,25.822631176399145,239200,1,,,5.35,,,,12.670000076293944
155,1993-09-10,26.21093368530273,26.22858414569688,26.01677862096716,26.052079541755447,106500,1,,,5.29,,,,11.699999809265137
156,1993-09-13,26.22859764099121,26.299199518894284,26.22859764099121,26.299199518894284,66900,1,,,5.26,0.3166579513102174,,,12.15999984741211
157,1993-09-14,26.122678756713867,26.157979673952667,26.03442646361686,26.157979673952667,184500,1,,,5.37,,,,13.149999618530272
158,1993-09-15,26.193283081054688,26.21093354135189,25.928526176596588,26.01677847808262,101000,1,,,5.39,,,,12.699999809265137
159,1993-09-16,26.08738136291504,26.175633667931667,26.069730901911715,26.157983206928343,54300,1,,,5.37,,,,13.359999656677246
160,1993-09-17,26.03682327270508,26.090104630016206,26.00130236783099,26.07234417757916,200900,1,,,5.38,,,,13.390000343322754
161,1993-09-20,25.823680877685547,26.1256083707534,25.823680877685543,26.072327048447303,57800,1,,,5.42,0.4508172881158678,,,14.600000381469728
162,1993-09-21,25.73488044738769,25.89472442532178,25.46847381749755,25.859203541336427,318200,1,,,5.47,,,,17.299999237060547
163,1993-09-22,25.94799423217773,25.983515100394268,25.788150325203333,25.823671193419862,439700,1,,,5.45,,,,13.75
164,1993-09-23,26.09007835388184,26.10783878843179,25.98351574658212,26.019036615682023,88500,1,,,5.42,,,,13.359999656677246
165,1993-09-24,26.019052505493164,26.07233384168189,25.98353161470068,26.054573396285647,53500,1,,,5.42,,,,12.470000267028809
166,1993-09-27,26.30320930480957,26.30320930480957,26.2144071126934,26.2144071126934,274600,1,,,5.3,0.5034777800413393,,,12.489999771118164
167,1993-09-28,26.24992752075196,26.320969273176186,26.232167082645898,26.320969273176186,158300,1,,,5.28,,,,12.1899995803833
168,1993-09-29,26.1611270904541,26.3209710441636,26.12560621185199,26.24992928695937,221000,1,,,5.35,,,,12.630000114440918
169,1993-09-30,26.10785675048828,26.21441943110252,26.05457541018116,26.1611380907954,99300,1,,,5.4,,,,12.989999771118164
170,1993-10-01,26.232177734375,26.267698625010578,26.03681283587932,26.07233372651489,22700,1,16.803494843151224,2.752293577981657,5.34,,0.8467400508044065,6.8,11.829999923706056
171,1993-10-04,26.2677001953125,26.2677001953125,26.196658409794413,26.2677001953125,1038500,1,,,5.34,0.2787699276940669,,,12.850000381469728
172,1993-10-05,26.232177734375,26.320979960963943,26.14337550778605,26.320979960963943,436500,1,,,5.35,,,,12.970000267028809
173,1993-10-06,26.214412689208984,26.35649622681987,26.21441268920898,26.249933573611703,209200,1,,,5.35,,,,12.68000030517578
174,1993-10-07,26.14336395263672,26.24992657744366,26.12560351516889,26.24992657744366,59400,1,,,5.33,,,,13.140000343322754
175,1993-10-08,26.178890228271484,26.232171551666884,25.9835253758217,26.214411110535085,54400,1,,,5.26,,,,12.039999961853027
176,1993-10-11,26.232177734375,26.285459070328365,26.232177734375,26.232177734375,467100,1,,,,0.4240241635687924,,,12.260000228881836
177,1993-10-12,26.2677001953125,26.28546064169202,26.249939748932977,26.2677001953125,26200,1,,,5.27,,,,12.40999984741211
178,1993-10-13,26.2677001953125,26.28546064169202,26.23217930255345,26.28546064169202,139100,1,,,5.27,,,,11.380000114440918
179,1993-10-14,26.60514640808105,26.60514640808105,26.303218845372523,26.374260624833354,108100,1,,,5.23,,,,11.0
180,1993-10-15,26.74721336364746,26.80049466516867,26.65841119444545,26.729452929807056,1502500,1,,,5.19,,,,10.869999885559082
181,1993-10-18,26.67618751525879,26.72946884851164,26.64066662642356,26.72946884851164,722400,1,,,5.27,0.3282688899863384,,,11.329999923706056
182,1993-10-19,26.480806350708008,26.69393155272578,26.480806350708008,26.64065025222133,880100,1,,,5.27,,,,11.609999656677246
183,1993-10-20,26.516342163085938,26.569623493621272,26.4630608325506,26.569623493621272,230400,1,,,5.26,,,,11.31999969482422
184,1993-10-21,26.480806350708008,26.53408765121245,26.44528548370505,26.53408765121245,56200,1,,,5.35,,,,11.199999809265137
185,1993-10-22,26.35648727416992,26.6228938166986,26.35648727416992,26.516331199687123,390700,1,,,5.42,,,,11.479999542236328
186,1993-10-25,26.427539825439453,26.463060712301605,26.30321672142193,26.37425849514623,114500,1,,,5.47,0.2932977116970603,,,11.829999923706056
187,1993-10-26,26.40977096557617,26.42753140334724,26.32096877672084,26.40977096557617,186200,1,,,5.43,,,,11.829999923706056
188,1993-10-27,26.427539825439453,26.44530026887053,26.37425849514623,26.37425849514623,118400,1,,,5.44,,,,12.010000228881836
189,1993-10-28,26.62288284301757,26.693924558409226,26.463038983386387,26.463038983386387,129600,1,,,5.41,,,,11.880000114440918
190,1993-10-29,26.62288284301757,26.64064327186549,26.58736198532176,26.60512241416967,80700,1,,,5.43,,,,11.460000038146973
191,1993-11-01,26.69394493103028,26.711705373432824,26.587382276614985,26.587382276614985,36400,1,,2.744546094299793,5.56,0.5193222699315214,1.018675721561979,6.6,11.779999732971191
192,1993-11-02,26.67618751525879,26.711708404094026,26.51634351550025,26.65842707084117,262100,1,,,5.63,,,,11.739999771118164
193,1993-11-03,26.3387393951416,26.65842739858904,26.21441628268981,26.65842739858904,479100,1,,,5.67,,,,13.260000228881836
194,1993-11-04,26.0545711517334,26.3387382535928,26.036810707867183,26.3387382535928,130400,1,,,5.67,,,,14.68000030517578
195,1993-11-05,26.178890228271484,26.178890228271488,25.876962729030907,25.9835253758217,363200,1,,,5.75,,,,14.970000267028809
196,1993-11-08,26.214412689208984,26.285454458014428,26.125610478202177,26.19665224700762,367600,1,,,5.7,0.5569253081943337,,,14.3100004196167
197,1993-11-09,26.232177734375,26.40978218755289,26.21441728905721,26.3920217422351,246900,1,,,5.64,,,,13.9399995803833
198,1993-11-10,26.427539825439453,26.427539825439453,26.16113317397333,26.23217494769763,46500,1,,,5.72,,,,13.720000267028809
199,1993-11-11,26.35648727416992,26.498570763518547,26.338726838001342,26.42752901884424,88900,1,,,,,,,13.880000114440918
200,1993-11-12,26.480806350708008,26.56960851821541,26.392004183200605,26.409764616702084,108200,1,,,5.66,,,,13.329999923706056
201,1993-11-15,26.463043212890625,26.53408493963664,26.392001486144608,26.53408493963664,243300,1,,,5.69,0.8507796393623535,,,14.460000038146973
202,1993-11-16,26.58737564086914,26.605136078839,26.40977126117062,26.51633388898973,492600,1,,,5.66,,,,15.109999656677246
203,1993-11-17,26.445301055908203,26.605145051544987,26.37425928006963,26.605145051544987,39600,1,,,5.65,,,,15.56999969482422
204,1993-11-18,26.374248504638672,26.46305068815597,26.303206757824828,26.409769378045592,240800,1,,,5.72,,,,14.649999618530272
205,1993-11-19,26.32095718383789,26.35647804373511,26.267675893992067,26.28543632394068,106000,1,,,5.84,,,,15.029999732971191
206,1993-11-22,26.1611270904541,26.267689726260432,26.072324893948828,26.24992928695937,165300,1,,,5.89,0.7576857200917386,,,15.899999618530272
207,1993-11-23,26.30320930480957,26.320969743232805,26.161125797423697,26.30320930480957,89700,1,,,5.82,,,,14.270000457763672
208,1993-11-24,26.40977096557617,26.42753140334724,26.338729214491902,26.37425009003404,77200,1,,,5.84,,,,13.510000228881836
209,1993-11-26,26.427539825439453,26.48082115573268,26.40977938200838,26.48082115573268,1019800,1,,,5.78,,,,13.770000457763672
210,1993-11-29,26.32095718383789,26.551842773169803,26.32095718383789,26.49856148332398,517500,1,,,5.76,0.6381250725142174,,,14.119999885559082
211,1993-11-30,26.3387393951416,26.46306250759338,26.28545806123369,26.303218505869665,230000,1,,,5.83,,,,13.760000228881836
