Unnamed: 0,Date,Close,High,Low,Open,Volume,Market_Label
25,1999-04-15,45.516395568847656,45.589466256421694,43.470416316774525,45.064685863844495,17650600,1
26,1999-04-16,44.18785095214844,45.4101246405422,43.94871044789748,45.4101246405422,17274000,1
27,1999-04-19,42.11528778076172,44.85211720752415,41.67022085941928,44.480120974760325,19460600,1
28,1999-04-20,43.071868896484375,43.41729412514218,41.53074095324188,41.92930852477011,17413600,1
29,1999-04-21,45.19754409790039,45.224115258451775,42.885853129930176,43.470418662060574,10940400,1
30,1999-04-22,46.41983413696289,46.5526899873835,45.32377337099282,45.6226990344392,13630600,1
31,1999-04-23,47.03096771240234,47.37639289899061,45.70240930244748,46.180690330031226,7064400,1
32,1999-04-26,48.11373901367188,48.46580696448295,47.197033783258135,47.34981798832709,5421000,1
33,1999-04-27,47.37638473510742,48.70494291612557,46.77189076274416,48.46580244354231,16482800,1
34,1999-04-28,45.755558013916016,47.13725895277991,45.54963143168149,46.97783192137254,7676800,1
35,1999-04-29,45.383548736572266,45.80868736642306,44.42698681940798,45.54297572276632,19148200,1
36,1999-04-30,45.67583084106445,46.26039644810542,44.0549898397236,46.02125597249775,15295200,1
37,1999-05-03,45.43668365478516,45.72896641513758,44.67276280386406,45.54296829491331,11109800,1
38,1999-05-04,44.71926498413086,46.23382119571461,44.45355336806353,45.51639983233283,15428400,1
39,1999-05-05,46.07439422607422,46.07439422607422,43.39070690379423,44.74583614573759,12642600,1
40,1999-05-06,44.40040588378906,46.0478177119129,43.97526734749904,45.649250334141,15173400,1
41,1999-05-07,45.03812026977539,45.17097608178062,43.84241796172825,44.79897980816596,16430400,1
42,1999-05-10,45.48982620239258,45.79539454428949,44.79897603810391,45.33039924140289,10604200,1
43,1999-05-11,46.207275390625,46.44641597631541,45.59613833830506,45.86185010018329,8800800,1
44,1999-05-12,47.163822174072266,47.323249178604335,45.06469994773328,46.41982948625592,12507400,1
45,1999-05-13,46.286956787109375,47.61551467422503,46.07438752517087,47.53580120099809,9864000,1
46,1999-05-14,45.41012191772461,45.91497406309429,45.06469676562957,45.38355075217884,12205400,1
47,1999-05-17,46.2271842956543,46.36668291186478,44.56648648362476,45.01155349724868,9906800,1
48,1999-05-18,46.02127456665039,46.44641336172337,45.48985107280916,46.18070161480276,9267800,1
49,1999-05-19,46.65896224975586,46.68553341276825,45.48983107721072,46.20725247854524,7985600,1
50,1999-05-20,45.37691116333008,46.75861186922565,45.30384045292214,46.75861186922565,5997200,1
51,1999-05-21,44.95838928222656,45.64923923573596,44.719248913704085,45.516383475445686,10958600,1
52,1999-05-24,43.81585311889648,45.11784026433367,43.52357029032895,45.03812676563344,9569800,1
53,1999-05-25,42.38100814819336,44.40041668691605,42.19500999331101,43.76270872731941,17771200,1
54,1999-05-26,43.56343078613281,43.73614338150327,41.610449900020726,42.93900832594731,26772000,1
55,1999-05-27,43.523555755615234,44.1546207429143,42.83270566425627,43.39069996881543,23334800,1
56,1999-05-28,44.24097442626953,44.4801148285737,43.23127050542975,43.78926477747279,12969800,1
57,1999-06-01,43.25786209106445,44.37385116220985,43.018721575819015,44.16128181532501,6960200,1
58,1999-06-02,43.988563537597656,44.21441843948203,42.148510366363205,43.231285337161815,11996600,1
59,1999-06-03,43.36414337158203,44.32070535771987,43.098431708765965,44.32070535771987,11147800,1
60,1999-06-04,44.69269561767578,44.845479803051305,43.6829914360636,43.6829914360636,12987200,1
61,1999-06-07,45.62271118164063,45.9083513360976,44.905289398353325,45.00493131269878,11491800,1
62,1999-06-08,44.48012924194336,45.94154328513744,44.24763155325339,45.72897396976376,8134800,1
63,1999-06-09,45.224117279052734,45.35033029731096,44.612980559065534,44.63955172080411,8384400,1
64,1999-06-10,44.70598602294922,45.011554426672205,44.16791992074136,44.74584277126092,9392400,1
65,1999-06-11,44.02842330932617,45.058056020995686,43.62985580803475,45.01155647917835,16567600,1
66,1999-06-14,43.19808197021485,44.18785810639231,43.09844007731108,44.18785810639231,14136800,1
67,1999-06-15,43.8424186706543,44.10148750825362,43.178139599886805,43.30435262333263,9147800,1
68,1999-06-16,46.094337463378906,46.094337463378906,44.87870642781206,44.93184876816471,15060200,1
69,1999-06-17,46.60581970214844,46.81838900523692,45.48983086093394,45.48983086093394,16278200,1
70,1999-06-18,46.818389892578125,46.95124570952642,46.10096848105735,46.18068197122633,5392800,1
71,1999-06-21,48.22002029418945,48.24659145842375,47.05753185893899,47.13724535164187,10565200,1
72,1999-06-22,46.76525115966797,48.54551924358715,46.76525115966797,47.93438243865967,10862800,1
73,1999-06-23,47.50259780883789,47.615525254335054,46.472965217540185,46.7718908085621,9607000,1
74,1999-06-24,46.559326171875,47.50924536756313,46.34011404979312,47.48267420125018,14988800,1
75,1999-06-25,46.499549865722656,47.24354266357422,46.0744111240932,46.87154626464844,8635600,1
76,1999-06-28,47.60224914550781,47.66867706784316,46.51283121920817,46.89811316875316,7666200,1
77,1999-06-29,48.25325012207031,48.43924833289327,47.32325906795552,47.562399624727895,9000400,1
78,1999-06-30,48.99723052978516,50.963496830871975,47.72845734225954,48.29973741622395,19467600,1
79,1999-07-01,49.329368591308594,49.60836582815683,48.30637872286509,49.156656016116834,6822600,1
80,1999-07-02,49.95380783081055,50.00695017956673,49.31609964573637,49.31609964573637,3302000,1
81,1999-07-06,49.63492584228516,50.72434337950876,49.369214247840375,50.21949135006368,8794800,1
82,1999-07-07,49.71464157104492,49.9272108562231,49.26293184004131,49.60835692845584,10520000,1
83,1999-07-08,50.378944396972656,50.584870989312606,49.47552450799741,49.7146650668438,11225000,1
84,1999-07-09,50.88376998901367,50.936912307540055,50.19291984817067,50.56491607785536,4206800,1
85,1999-07-12,50.61806869506836,51.3354901411402,50.32578588370576,51.06977849444692,7816200,1
86,1999-07-13,50.378944396972656,50.56494260940874,49.98037679889534,50.378944396972656,6230000,1
87,1999-07-14,51.2358512878418,51.33549316121372,50.16636184698318,50.88378333526101,6909400,1
88,1999-07-15,51.70749282836914,51.70749282836914,51.12956992548269,51.41520998093232,6539800,1
89,1999-07-16,52.185768127441406,52.47805094281913,51.71412994808189,51.734058321857646,4913800,1
90,1999-07-19,51.654335021972656,52.398327501713005,51.448408532044525,52.398327501713005,6833000,1
91,1999-07-20,49.66150665283203,51.0963495416779,49.52865082979075,51.0232788390052,14837400,1
92,1999-07-21,49.9006462097168,50.33242762660066,49.3692229273982,49.76779038913715,10980400,1
93,1999-07-22,48.6318588256836,49.9006315392071,48.492360255086766,49.9006315392071,15148400,1
94,1999-07-23,48.7049446105957,49.20315394581047,48.20009248424474,48.997227420588366,12115000,1
95,1999-07-26,47.50924301147461,48.572089611283886,47.42952951648891,48.04066631137925,10720000,1
96,1999-07-27,48.46580123901367,49.20979380189327,48.05394821313389,48.46580123901367,13732800,1
97,1999-07-28,49.41572189331055,49.68807632235016,48.41930325048267,49.05036839094032,10161800,1
98,1999-07-29,48.3595085144043,48.89093168489226,47.88122766096514,48.49236430702629,13033800,1
99,1999-07-30,48.12038803100586,49.10352130386462,48.04731731477987,48.57209791313016,10947400,1
100,1999-08-02,47.98751068115234,49.15664161690578,47.80151257773702,48.20007994219842,9642400,1
101,1999-08-03,47.6753158569336,48.6518062332704,46.97782273097874,48.64516344159464,13005000,1
102,1999-08-04,46.81173324584961,48.03400639999128,46.77187651256238,47.67529580040623,13227600,1
103,1999-08-05,47.55572128295898,47.55572128295898,45.70238335336749,46.81837178408925,18695200,1
104,1999-08-06,47.04423904418945,48.09379987008354,46.71209954232424,47.21695158515936,12392200,1
105,1999-08-09,46.43976211547852,47.34982468303975,46.34676302098321,47.21696883376074,7983400,1
106,1999-08-10,46.02127456665039,46.65233996558685,45.01156992835205,46.313557488263065,16767200,1
107,1999-08-11,47.53582763671875,47.61554115427613,46.140841079464565,46.84497715122144,13101400,1
108,1999-08-12,46.977813720703125,48.04066018497242,46.87152907427619,47.72180624569163,12715000,1
109,1999-08-13,49.02381134033203,49.07695368324838,47.88125096763052,47.960964482005046,14342600,1
110,1999-08-16,49.41572189331055,49.58179166711519,48.67837209761792,48.997226063322834,11470600,1
111,1999-08-17,49.66150665283203,49.90064713430634,48.7580870561513,49.84750480508983,11408400,1
112,1999-08-18,49.10352325439453,50.0335142251217,48.9175250602491,49.42237730150099,7035200,1
113,1999-08-19,48.518951416015625,48.997232426688285,48.206740200715416,48.65180725231359,10157800,1
114,1999-08-20,49.28950881958008,49.28950881958008,48.30637575956689,48.57208739740829,6920800,1
115,1999-08-23,50.85721206665039,50.85721206665039,49.62829563087057,49.74122308713142,9652000,1
116,1999-08-24,51.202632904052734,51.76062734670199,50.38556961303062,50.48521147778941,13891400,1
117,1999-08-25,52.29205322265625,52.504622544699565,50.96349495988551,51.52148943024922,11352000,1
118,1999-08-26,51.42184066772461,52.47804434504901,51.34212718264352,52.292046213193146,9753000,1
119,1999-08-27,50.91035842895508,51.81377815055449,50.7775025875434,51.807135358483904,9635400,1
120,1999-08-30,50.19292449951172,51.28234213025814,50.06006869088411,51.122915159905,10141600,1
121,1999-08-31,50.75093078613281,51.06978480154307,49.42237238859007,50.538361442525975,14590400,1
122,1999-09-01,51.11626815795898,51.54804950042387,50.75091471433485,51.06976862877045,10752000,1
123,1999-09-02,50.936920166015625,51.20263179964116,50.06007177505135,50.166356428501565,14583200,1
124,1999-09-03,53.27518081665039,53.29510918852694,52.21233431656759,52.39833245408208,14195400,1
125,1999-09-07,53.03604888916016,53.700328058613565,52.95633538882575,53.16890472305084,9009000,1
126,1999-09-08,52.318626403808594,53.248617223581725,51.89348774334087,52.71719389799708,14303400,1
127,1999-09-09,53.062618255615234,53.195474084998345,52.0794851181802,52.34519677694642,12677600,1
128,1999-09-10,53.67376708984375,54.19854773342019,53.1689148251373,53.78005177715037,10251000,1
129,1999-09-13,53.02940368652344,53.726896782738514,52.74376365664488,53.62061212045812,7240800,1
130,1999-09-14,53.32169723510742,53.69369362792741,52.71720309677495,52.8234877804378,10022600,1
131,1999-09-15,52.29205322265625,53.98596500768894,52.23891089214542,53.98596500768894,16096000,1
132,1999-09-16,52.26546859741211,52.743749448837335,51.18269389210222,52.26546859741211,15371000,1
133,1999-09-17,53.833194732666016,53.93947942118066,52.66406315900496,52.74377667539094,14506400,1
134,1999-09-20,53.95941162109375,54.20519498068755,53.59405797845431,53.99262558860642,6187200,1
135,1999-09-21,52.664039611816406,53.59403022050136,52.51125544038959,53.48774557950879,12265800,1
136,1999-09-22,53.22203826904297,53.50103547414778,52.10604944862369,52.74375734600613,12441800,1
137,1999-09-23,51.01662063598633,53.88630554676056,50.704409546156725,53.78002092043559,19766000,1
138,1999-09-24,51.08306503295898,51.282348771709145,49.84750585270796,50.697783138042,23570800,1
139,1999-09-27,51.44178771972656,52.18578051732591,51.28236069166956,51.81378411852624,12608800,1
140,1999-09-28,51.680931091308594,51.866929300891705,50.08666072345331,51.18272160135382,20622000,1
141,1999-09-29,50.64463806152344,52.05290973899497,50.64463806152344,51.68091344683268,15557000,1
142,1999-09-30,51.17607498168945,51.70749839790638,50.48522454060746,51.122932640067766,17604200,1
143,1999-10-01,51.195987701416016,51.195987701416016,49.95378584593856,50.48520909961875,19607400,1
144,1999-10-04,52.34519577026367,52.53119392782298,51.176064494176565,51.46834731319834,12434200,1
145,1999-10-05,52.71720123291016,53.35490931234052,51.601212093907016,52.531203043076296,19526400,1
146,1999-10-06,53.77339172363281,53.85310521352578,52.23226425236872,53.03604194212284,19098200,1
147,1999-10-07,53.64718246459961,54.33138996755327,53.24861498715087,54.07232110721159,22013600,1
148,1999-10-08,54.21181106567383,54.36459524096001,52.71718326396122,53.43460460878328,22523200,1
149,1999-10-11,54.975730895996094,55.00230205640982,54.23173840441181,54.36459420648043,13016000,1
150,1999-10-12,53.726898193359375,55.22816908748638,53.567471195752965,54.78974484406876,20182800,1
151,1999-10-13,52.13263320922852,53.75347450676315,51.92006385873217,53.11576645527411,22570600,1
152,1999-10-14,52.45812225341797,52.8234757704419,51.46834636184404,52.31862363782701,22130400,1
153,1999-10-15,50.91035842895508,51.86692048711916,50.59814720163764,51.12292777521377,33703000,1
154,1999-10-18,50.26599884033203,51.14949003179022,48.81787042125018,50.96349188622008,24714800,1
155,1999-10-19,50.538352966308594,51.06977623619618,49.68807573448847,50.81070739212598,26657200,1
156,1999-10-20,52.07948684692383,52.49798272337232,50.80407084250937,51.30892301092342,22486400,1
157,1999-10-21,52.92975234985352,52.92975234985352,50.85720180603395,51.229198057488745,22454800,1
158,1999-10-22,52.69062423706055,53.78004208563316,52.50462606779205,53.24197595310644,16589400,1
159,1999-10-25,52.71720123291016,53.295124179893925,52.23892017333738,52.4514895331475,13855400,1
160,1999-10-26,52.29205322265625,53.6471826506824,52.18576856163459,53.35489983287284,13542400,1
161,1999-10-27,52.21232986450195,52.39832798615667,51.39526668723303,52.15918754402918,15225200,1
162,1999-10-28,54.01917266845703,54.20517080356731,52.5577587497334,53.03603966858841,14103800,1
163,1999-10-29,55.90574645996094,56.33088521631045,55.08204011953375,55.26803832543666,19000000,1
164,1999-11-01,55.61344909667969,56.57001104960872,55.54037839194205,55.90573191563023,9681800,1
165,1999-11-02,55.64667892456055,56.59659835707961,55.43410954105978,55.905747860702114,12834800,1
166,1999-11-03,56.75599670410156,57.07485061816954,56.27771583299958,56.437142790033576,18752600,1
167,1999-11-04,57.39372634887695,57.65943804493657,56.78258944793984,57.54651057411124,20048600,1
168,1999-11-05,57.97825241088867,58.85510040793695,57.97825241088867,58.56281774225419,15134600,1
169,1999-11-08,59.14743041992188,59.35335700831109,58.00486999402042,58.1908682028881,10890800,1
170,1999-11-09,58.74884796142578,59.731981102345166,58.243995807980696,59.62569643846199,14629800,1
171,1999-11-10,59.5194091796875,60.02426131112235,58.5097049168178,58.77541656494141,16561000,1
172,1999-11-11,60.58222579956055,60.66193925455997,59.62566433956748,60.15708737289696,18501400,1
173,1999-11-12,61.37934112548828,61.43248341217701,58.98793822449523,60.90106054528967,28646600,1
174,1999-11-15,61.25981903076172,61.64510091145833,60.95425064262302,61.43253159797055,10909400,1
175,1999-11-16,62.81420516967773,63.1064878502473,61.219936002934645,61.48564753072516,19126400,1
176,1999-11-17,61.96395492553711,63.08658661318889,61.645100955079805,62.81423218008994,21683600,1
177,1999-11-18,63.863807678222656,63.863807678222656,62.01711134635809,62.38910772975528,17738400,1
178,1999-11-19,64.43504333496094,64.54132794252376,63.34562610744201,63.58476647445836,17939400,1
179,1999-11-22,63.451927185058594,65.89647379352819,63.451927185058594,64.56791585414254,18841800,1
180,1999-11-23,63.74420928955078,65.04619605703222,63.1330726435901,64.99305373999216,24047600,1
181,1999-11-24,65.84333801269531,66.10240683659514,63.26593535440982,63.93021439005041,18617800,1
182,1999-11-26,66.05592346191406,66.98591433929418,65.7902117826626,66.66706032419243,8045200,1
183,1999-11-29,64.96647644042969,66.48103233290597,64.88676297240463,65.92303805673049,20485200,1
184,1999-11-30,62.495384216308594,65.20564322568933,62.495384216308594,65.09935855865479,23702400,1
185,1999-12-01,63.85050964355469,64.16936362429654,62.707949545896405,63.18623051700918,23205800,1
186,1999-12-02,65.87655639648438,66.00276942174737,64.04978892557249,64.08964567039239,17229200,1
187,1999-12-03,67.27819061279297,68.18161023397582,67.09219245549062,67.43761760476642,21444600,1
188,1999-12-06,67.88934326171875,68.44733786386986,66.90620991507156,67.53727523893293,16018400,1
189,1999-12-07,67.88934326171875,68.36762434927685,67.03242297984383,68.10191263396679,23397000,1
190,1999-12-08,67.06562805175781,68.44068599616291,66.90620104371085,67.90926263600635,19563000,1
191,1999-12-09,67.38448333740234,68.39418774072304,65.68392855286223,68.0221913816049,28445400,1
192,1999-12-10,67.94248962402344,68.18163018194922,66.42793275716019,67.94248962402344,20428400,1
193,1999-12-13,68.86582946777344,69.15811233616179,67.41105791829506,67.70998357914678,16209200,1
194,1999-12-14,67.62360382080078,69.05844649519106,67.17189408997422,68.65987908563821,27760200,1
195,1999-12-15,68.92562866210938,68.92562866210938,66.2685111346572,66.85307699069668,31797200,1
196,1999-12-16,70.62615203857422,70.78557901834527,69.51016318017689,69.82901713971899,27219600,1
197,1999-12-17,71.23729705810547,72.16728788131833,70.93837143635848,71.84843388478821,23892400,1
198,1999-12-20,72.16728210449219,72.48613607549878,71.15757786297131,71.76871464073395,15392000,1
199,1999-12-21,76.04668426513672,76.04668426513672,71.96800989941399,72.3798630112622,26003800,1
200,1999-12-22,75.80755615234375,75.94041201661355,74.34614164537604,75.83412732519771,22313600,1
201,1999-12-23,76.71095275878906,77.16266256027829,75.67467733184318,76.41202715486237,17543600,1
202,1999-12-27,76.25922393798828,76.81721825948576,74.74466792249514,76.79064710131921,19281800,1
203,1999-12-28,75.78097534179688,76.95010679868294,75.30269429125258,76.31239873129054,15346400,1
204,1999-12-29,78.650634765625,78.650634765625,76.41865729254646,76.52494193412163,16512600,1
205,1999-12-30,77.80039978027344,79.71352436503426,77.80039978027344,79.60723966588088,21887000,1
206,1999-12-31,77.69409942626953,79.23522725346639,77.69409942626953,78.75694620364668,14464400,1
207,2000-01-03,80.56381225585938,81.78608645235327,77.16270144822414,81.78608645235327,36345200,1
208,2000-01-04,75.03695678710938,79.50091172345299,74.77124518375558,78.22549602735481,33786600,1
209,2000-01-05,73.1239013671875,76.20615883760674,71.63591500215752,74.39931825149891,42496600,1
210,2000-01-06,68.10187530517578,74.82437801770386,67.80959257854413,73.86781636690935,37134800,1
211,2000-01-07,76.52494049072266,76.52494049072266,70.14786211649577,70.51985835499234,28138200,1
212,2000-01-10,78.650634765625,79.87290814373945,76.47179961333404,77.37521906672298,29675600,1
213,2000-01-11,74.82441711425781,78.96951976689425,73.97413964705034,78.01295761628585,32546600,1
214,2000-01-12,73.17700958251953,75.88062640351494,73.1238672371437,75.6746998151836,29050000,1
215,2000-01-13,77.5877685546875,77.80033778360445,74.04051954713586,75.24950703660102,25165200,1
216,2000-01-14,79.39462280273438,79.6071920739599,78.22549181099397,79.07576889589608,21898600,1
217,2000-01-18,79.81979370117188,80.29807475530673,77.74724246658752,78.27866586007069,16752400,1
218,2000-01-19,81.62663269042969,81.62663269042969,78.59087657555938,79.49429633840919,19006000,1
219,2000-01-20,80.82946014404297,82.3705872605303,79.93268358919042,81.2014563445744,25958000,1
220,2000-01-21,81.83917999267578,82.10489161602862,80.82947582393497,82.05174929135805,18698200,1
221,2000-01-24,77.90664672851562,83.00830981578541,77.3486523283455,82.84888284430824,28340400,1
222,2000-01-25,79.0758056640625,80.02572503653906,76.02012096938266,78.11924349877141,33276200,1
223,2000-01-26,75.88724517822266,79.34149653437424,75.67467586399793,79.28835420581807,23095600,1
224,2000-01-27,77.00321960449219,78.65063148008863,74.5055306318137,78.01292365727711,30739200,1
225,2000-01-28,73.1239013671875,76.92358083503191,72.06105396359466,76.52501305868459,35313800,1
226,2000-01-31,76.25922393798828,76.52493551965375,70.99813462101208,73.01754264166962,36014600,1
227,2000-02-01,78.30523681640625,78.65066202122922,75.19640997299956,76.12640090906139,26417600,1
228,2000-02-02,78.96949768066406,80.53719632237308,78.30521859519415,78.43807441228813,26169200,1
229,2000-02-03,82.05175018310547,82.15803483360172,78.46464322885701,80.19176879942108,30579800,1
230,2000-02-04,82.60977172851562,83.53311993294339,81.81263658800245,82.47691587176342,26640000,1
231,2000-02-07,83.7522964477539,83.85858108791602,81.83917292483567,82.68945004613266,17761000,1
232,2000-02-08,87.25968933105469,87.4722586107893,84.49628869450484,84.49628869450484,21999400,1
233,2000-02-09,84.17745208740234,86.89435375278646,83.9648827639493,86.78142629970203,27258200,1
234,2000-02-10,86.94086456298828,86.94086456298828,83.7988238433754,84.86831339064321,26341600,1
235,2000-02-11,84.92144775390625,86.78142940058129,83.32717777104193,86.78142940058129,24876000,1
236,2000-02-14,84.81519317626953,85.02776258272635,83.11463792461501,85.02111978877457,22814600,1
237,2000-02-15,85.42630004882812,85.55915588094139,81.5203385846982,84.12431289411815,30572800,1
238,2000-02-16,85.0277099609375,86.46255256652833,84.44314445495606,84.94799648284912,25310600,1
239,2000-02-17,86.83454895019531,87.79111068893675,84.70885619743655,86.03741416791077,30080200,1
240,2000-02-18,83.69912719726562,87.57851531498015,83.69912719726562,87.25966149708582,25271200,1
241,2000-02-22,83.96488189697266,84.9745861729489,81.83918868439106,84.17745121823081,37226200,1
242,2000-02-23,88.64138793945312,89.27909576635567,84.31028894840671,84.75535586926577,32170800,1
243,2000-02-24,90.55452728271484,90.81359613277542,86.72827965105083,89.17282674905839,48868200,1
244,2000-02-25,88.48194885253906,91.40477599181212,88.32252191766963,90.28878744772604,32617600,1
245,2000-02-28,88.42884826660156,89.86369135746588,85.45287741147554,87.79114022621741,38216200,1
246,2000-02-29,90.76709747314452,91.05938028116697,89.2259699399354,89.91682021344293,23978600,1
247,2000-03-01,91.51111602783205,92.3082511848689,90.5545538393878,91.19226196501728,24468400,-1
248,2000-03-02,89.39202117919922,91.98935195731224,89.06652448322086,91.88306732189074,32739200,-1
249,2000-03-03,94.43394470214844,94.48708704581875,90.979692363578,91.82996986230305,32017200,-1
250,2000-03-06,95.17792510986328,96.26734301313084,93.7430820177548,95.018498099629,23268400,-1
251,2000-03-07,93.74307250976562,96.82532772834068,92.4676565572518,96.77218539698596,39471000,-1
252,2000-03-08,94.59335327148438,95.2310612710674,90.36853777424672,94.38078393829002,43512600,-1
253,2000-03-09,97.78186798095705,98.20700653739596,92.759918783022,94.56675764788751,30101400,-1
254,2000-03-10,97.3567123413086,99.00412395843772,96.5130781664078,97.67556620268844,29750600,-1
255,2000-03-13,94.805908203125,97.0378858626156,93.13192495850704,93.5304923977018,37544200,-1
256,2000-03-14,91.2985382080078,96.40020274116772,89.27912933029867,95.86877935229693,39106800,-1
257,2000-03-15,87.47228240966797,90.97967647955744,86.62200505939173,90.55453780441933,51202600,-1
258,2000-03-16,92.46761322021484,92.89275167180205,85.87796722061333,89.59792867200129,55282200,-1
259,2000-03-17,94.22132873535156,94.43389800491806,91.7767821353368,91.82992445272843,31422400,-1
260,2000-03-20,91.56422424316406,94.80590600685125,90.34195079128202,94.38076741489228,21167200,-1
261,2000-03-21,95.01848602294922,95.1779130129206,88.05684079419846,90.23567632380748,33435100,-1
262,2000-03-22,96.93160247802734,98.60558574450644,94.48705548570868,96.50646387066756,24370200,-1
263,2000-03-23,98.63219451904295,100.1201802122182,96.55964301783465,97.34349262406086,19227400,-1
264,2000-03-24,99.96067810058594,102.45836649544376,97.79512911993794,99.89425021774396,22063000,-1
265,2000-03-27,100.1201400756836,101.60812517234982,99.58871682687425,100.33270937520734,11752600,-1
266,2000-03-28,97.5693130493164,100.17328709039292,96.18761253772476,99.4691512527549,18336300,-1
267,2000-03-29,93.53050231933594,98.15388510443948,93.53050231933594,98.1007427735762,27189500,-1
268,2000-03-30,91.19223022460938,95.86875485151242,88.0036907062664,91.19223022460938,42328700,-1
269,2000-03-31,93.10533905029295,94.06190075286447,88.42881517105451,91.94949365968574,31349900,-1
270,2000-04-03,87.52540588378906,92.78649585494578,85.66542458085488,91.63065033097952,31551300,-1
271,2000-04-04,86.67512512207031,88.37567938565478,75.0900992014012,88.1099677819697,66213000,-1
272,2000-04-05,85.1340103149414,88.37569235564766,81.83918594569897,82.90203251642234,37631500,-1
273,2000-04-06,87.1534423828125,88.32257392697217,84.81517929449313,87.0471576969798,30499900,-1
274,2000-04-07,90.66081237792967,91.29852031962672,87.25970335554545,88.53511923893954,20645500,-1
275,2000-04-10,85.1340103149414,91.56423206781776,84.39001771543505,91.5110897392816,26988200,-1
276,2000-04-11,83.11459350585938,86.30313289866727,80.82947360768037,82.58317027372472,34497100,-1
277,2000-04-12,78.22550201416016,83.96487308585125,76.7375169214995,83.0083112405694,34824400,-1
278,2000-04-13,74.82441711425781,81.62663685191761,74.82441711425781,78.91637742519379,46330500,-1
279,2000-04-14,68.34103393554688,75.2495365884404,66.32162546777799,73.17698579257235,60851300,-1
280,2000-04-17,76.20610046386719,76.52495444070345,66.321627181943,66.33491276431117,55398500,-1
281,2000-04-18,78.22550201416016,79.07577920996624,74.292969983557,76.08652344346046,36260900,-1
282,2000-04-19,75.8341064453125,79.60721195170156,75.72782178316069,78.65064999233532,28082500,-1
283,2000-04-20,74.18669128417969,77.34865985968734,73.17698703317724,76.84380773418613,21255600,-1
284,2000-04-24,72.06100463867188,72.48614330910651,67.9159026019341,70.94501562878094,31190900,-1
285,2000-04-25,76.92349243164062,76.95006358619386,73.12381733052676,73.54895580337868,28663200,-1
286,2000-04-26,74.29296112060547,78.5842033312556,74.08039184701289,77.05636167730896,25688300,-1
287,2000-04-27,77.5877685546875,78.63732912246495,69.93527631367722,71.42326091609588,37010400,-1
288,2000-04-28,80.56381225585938,80.56381225585938,78.33183328834876,79.55410748484266,24828400,-1
289,2000-05-01,81.30775451660156,82.37060098087086,80.13862340590532,81.41403916302849,23205700,-1
290,2000-05-02,76.6312255859375,81.30774975484354,76.31237166533028,80.67004191362908,20307900,-1
291,2000-05-03,75.78097534179688,76.73753744288548,72.71200526747096,76.09982937549307,26589700,-1
292,2000-05-04,75.94038391113281,77.16265741005238,74.50554110805332,75.67467228093291,17750700,-1
293,2000-05-05,77.74723815917969,78.49123086883691,74.85098082515692,74.93069432976306,20571200,-1
294,2000-05-08,74.71809387207031,77.16264032876678,74.6118092435183,76.95007107166275,13903000,-1
