Date,Close,High,Low,Open,Volume,Market_Label,GDP Growth,CPI,Interest Rate,M2 Money Supply,PPI,Unemployment Rate
2001-05-15,81.35478210449219,81.69058312421336,80.62505279373993,81.07709850233093,9782200,-1,9900.169,3.56308411214954,5.5,5129.3,3.951367781155035,4.3
2001-05-16,83.27272033691406,83.43416415682034,80.47651712056167,80.61858354350471,14909000,-1,9900.169,3.56308411214954,5.48,5129.3,3.951367781155035,4.3
2001-05-17,83.40188598632812,84.00246221080386,83.02088087885174,83.30502362129185,11824600,-1,9900.169,3.56308411214954,5.46,5129.3,3.951367781155035,4.3
2001-05-18,83.78288269042969,83.78288269042969,82.72381169723067,83.36312287465837,6683100,-1,9900.169,3.56308411214954,5.41,5129.3,3.951367781155035,4.3
2001-05-21,85.01629638671875,85.1389952444604,83.40185847695389,83.84744491664851,11531500,-1,9900.169,3.56308411214954,5.41,5140.3,3.951367781155035,4.3
2001-05-22,84.90650939941406,85.30043261389143,84.6417490909919,85.13253463126442,8342700,-1,9900.169,3.56308411214954,5.42,5140.3,3.951367781155035,4.3
2001-05-23,83.46646881103516,84.6288664789602,83.46646881103516,84.6288664789602,12330800,-1,9900.169,3.56308411214954,5.41,5140.3,3.951367781155035,4.3
2001-05-24,83.71186065673828,83.95079437985025,83.01442210559418,83.608534237217,7902800,-1,9900.169,3.56308411214954,5.52,5140.3,3.951367781155035,4.3
2001-05-25,82.72383880615234,83.75707361039993,82.59468076046464,83.72478286725908,7425000,-1,9900.169,3.56308411214954,5.52,5140.3,3.951367781155035,4.3
2001-05-29,82.06512451171875,82.88526188383243,81.94888476318589,82.80130794346876,9003900,-1,9900.169,3.56308411214954,5.54,5140.3,3.951367781155035,4.3
2001-05-30,80.91566467285156,82.07159837580247,80.72193006993348,81.74871065552273,10041800,-1,9900.169,3.56308411214954,5.54,5140.3,3.951367781155035,4.3
2001-05-31,81.33538055419922,81.85846179129504,80.8897990379213,80.99957963418734,9874200,-1,9900.169,3.56308411214954,5.43,5140.3,3.951367781155035,4.3
2001-06-01,81.839111328125,82.07804505166548,80.799412632483,81.49684625800305,8848300,-1,9900.169,3.193960511033689,5.39,5140.3,1.2705530642750371,4.5
2001-06-04,82.2330322265625,82.29115457111354,81.4193588178481,81.88431786675633,5623500,-1,9900.169,3.193960511033689,5.35,5168.9,1.2705530642750371,4.5
2001-06-05,83.17585754394531,83.45353618290737,82.18781723280105,82.32988858186262,9115400,-1,9900.169,3.193960511033689,5.29,5168.9,1.2705530642750371,4.5
2001-06-06,82.48486328125,83.1952149712434,82.2459246985881,83.1952149712434,12064900,-1,9900.169,3.193960511033689,5.27,5168.9,1.2705530642750371,4.5
2001-06-07,82.78194427490234,82.8852706965285,82.01347002640142,82.04576076487834,7355300,-1,9900.169,3.193960511033689,5.33,5168.9,1.2705530642750371,4.5
2001-06-08,82.01346588134766,82.57529218507588,81.45809871036336,82.46550663592804,8170600,-1,9900.169,3.193960511033689,5.38,5168.9,1.2705530642750371,4.5
2001-06-11,81.4322509765625,82.00699050506228,80.98666944298463,81.82617423904532,7012200,-1,9900.169,3.193960511033689,5.32,5173.3,1.2705530642750371,4.5
2001-06-12,81.2901840209961,81.84555111186843,80.10195996500116,80.63149545549874,9364400,-1,9900.169,3.193960511033689,5.27,5173.3,1.2705530642750371,4.5
2001-06-13,80.59278869628906,81.74226835968324,80.49592138071483,81.47749802557209,7629400,-1,9900.169,3.193960511033689,5.28,5173.3,1.2705530642750371,4.5
2001-06-14,78.78458404541016,80.26986915799961,78.62314022564497,80.19237435083754,12603000,-1,9900.169,3.193960511033689,5.26,5173.3,1.2705530642750371,4.5
2001-06-15,78.9115219116211,79.2677104911348,77.97248647964858,78.30276998602606,16821100,-1,9900.169,3.193960511033689,5.27,5173.3,1.2705530642750371,4.5
2001-06-18,78.52943420410156,79.29361657828639,78.30277098737038,78.78200249430024,11368300,-1,9900.169,3.193960511033689,5.27,5183.6,1.2705530642750371,4.5
2001-06-19,78.87261962890625,79.58499142124991,78.28976818393978,79.25470811228816,7732300,-1,9900.169,3.193960511033689,5.26,5183.6,1.2705530642750371,4.5
2001-06-20,79.28714752197266,79.56562091530748,78.42582226574076,78.48410992247452,8787200,-1,9900.169,3.193960511033689,5.24,5183.6,1.2705530642750371,4.5
2001-06-21,80.18732452392578,80.50465304770997,79.10581357692504,79.15114622317994,12259100,-1,9900.169,3.193960511033689,5.22,5183.6,1.2705530642750371,4.5
2001-06-22,79.55912780761719,80.03835927161599,79.11227891777371,79.97359906419244,12212000,-1,9900.169,3.193960511033689,5.14,5183.6,1.2705530642750371,4.5
2001-06-25,78.82733154296875,79.94122494683782,78.68485611583843,79.8376046576931,8406800,-1,9900.169,3.193960511033689,5.16,5180.5,1.2705530642750371,4.5
2001-06-26,78.71723937988281,79.26123107998836,78.08257745553895,78.29629059810358,8005800,-1,9900.169,3.193960511033689,5.24,5180.5,1.2705530642750371,4.5
2001-06-27,78.67191314697266,79.16409474214679,78.30277448014819,78.74962342995396,10105100,-1,9900.169,3.193960511033689,5.26,5180.5,1.2705530642750371,4.5
2001-06-28,79.10580444335938,80.26503048190463,78.96332901704058,79.00866165806136,10269300,-1,9900.169,3.193960511033689,5.35,5180.5,1.2705530642750371,4.5
2001-06-29,79.39720153808594,80.3103364999397,79.17701590923039,79.52672685584126,9824200,-1,9900.169,3.193960511033689,5.42,5180.5,1.2705530642750371,4.5
2001-07-02,80.38806915283203,80.51111700377002,79.41017867090356,79.52674901892718,8522200,-1,9900.169,3.193960511033689,5.37,5194.4,1.2705530642750371,4.5
2001-07-03,80.3686294555664,80.3686294555664,79.68863997879335,80.29091919587023,3303100,-1,9900.169,3.193960511033689,5.41,5194.4,1.2705530642750371,4.5
2001-07-05,78.8014144897461,80.07721069576672,78.7884644260156,79.70159461605664,5517900,-1,9900.169,3.193960511033689,5.44,5194.4,1.2705530642750371,4.5
2001-07-06,77.09820556640625,78.67837538392115,77.09820556640625,78.56180503386057,11665900,-1,9900.169,3.193960511033689,5.41,5194.4,1.2705530642750371,4.5
2001-07-09,77.51913452148438,78.0631310310809,77.19532860461788,77.38313662930679,8339300,-1,9900.169,3.193960511033689,5.37,5198.3,1.2705530642750371,4.5
2001-07-10,76.58663177490234,78.12794726602526,76.55424918363379,77.9012839498145,8630700,-1,9900.169,3.193960511033689,5.32,5198.3,1.2705530642750371,4.5
2001-07-11,76.6642837524414,76.99456715667755,75.82886393048291,76.48295323745246,15328600,-1,9900.169,3.193960511033689,5.31,5198.3,1.2705530642750371,4.5
2001-07-12,78.48409271240234,78.66542326534395,77.26657910113094,77.38962695100719,12002800,-1,9900.169,3.193960511033689,5.27,5198.3,1.2705530642750371,4.5
2001-07-13,79.1640853881836,79.2158955313078,78.11495716479803,78.25742764705879,10433800,-1,9900.169,3.193960511033689,5.27,5198.3,1.2705530642750371,4.5
2001-07-16,78.17323303222656,79.18998353288832,77.90123721594713,78.85970007547085,6915300,-1,9900.169,3.193960511033689,5.21,5211.5,1.2705530642750371,4.5
2001-07-17,78.905029296875,78.9762669991349,77.60333297206047,77.84294620612869,7469800,-1,9900.169,3.193960511033689,5.22,5211.5,1.2705530642750371,4.5
2001-07-18,78.36753845214844,78.7755322800173,77.75230401736304,78.07611005433809,7709300,-1,9900.169,3.193960511033689,5.12,5211.5,1.2705530642750371,4.5
2001-07-19,79.05399322509766,79.6433224912487,78.20562312285413,79.12523093728926,10082900,-1,9900.169,3.193960511033689,5.13,5211.5,1.2705530642750371,4.5
2001-07-20,78.58123779296875,78.96980894609702,78.30924193848892,78.45819487263975,6705800,-1,9900.169,3.193960511033689,5.15,5211.5,1.2705530642750371,4.5
2001-07-23,77.03340148925781,78.93090376469263,77.03340148925781,78.87909858931309,8065200,-1,9900.169,3.193960511033689,5.13,5212.6,1.2705530642750371,4.5
2001-07-24,76.2886962890625,77.19534914482271,75.60870170635485,77.06582871996768,12269000,-1,9900.169,3.193960511033689,5.13,5212.6,1.2705530642750371,4.5
2001-07-25,77.13055419921875,77.37664981286484,76.06847138284114,76.366372178568,12088500,-1,9900.169,3.193960511033689,5.2,5212.6,1.2705530642750371,4.5
2001-07-26,77.94010925292969,78.26391527802777,76.78088309017203,77.1046891152701,12898200,-1,9900.169,3.193960511033689,5.19,5212.6,1.2705530642750371,4.5
2001-07-27,78.23800659179688,78.58771767566734,77.65515972623369,78.25096159910001,8478800,-1,9900.169,3.193960511033689,5.13,5212.6,1.2705530642750371,4.5
2001-07-30,78.26394653320312,78.58775268761512,77.9077627278838,78.48413728746598,8547700,-1,9900.169,3.193960511033689,5.11,5220.1,1.2705530642750371,4.5
2001-07-31,78.58770751953125,79.44903258103635,78.23152391892754,78.3610443298949,11918100,-1,9900.169,3.193960511033689,5.07,5220.1,1.2705530642750371,4.5
2001-08-01,79.07991790771484,79.46200669432555,78.71725669454013,78.98925260442117,11940800,-1,9900.169,2.7214823393167498,5.11,5220.1,0.3762227238525151,4.9
2001-08-02,79.4037094116211,79.81818070520471,78.93742797111764,79.80523063891852,11070100,-1,9900.169,2.7214823393167498,5.17,5220.1,0.3762227238525151,4.9
2001-08-03,78.96981048583984,79.241806345623,78.29629339907613,79.241806345623,10816300,-1,9900.169,2.7214823393167498,5.2,5220.1,0.3762227238525151,4.9
2001-08-06,77.90771484375,78.69132466289302,77.778189497061,78.58770438554183,8550100,-1,9900.169,2.7214823393167498,5.19,5229.7,0.3762227238525151,4.9
2001-08-07,78.21210479736328,78.4905781754052,77.65516298216724,77.8882987736349,8865100,-1,9900.169,2.7214823393167498,5.2,5229.7,0.3762227238525151,4.9
2001-08-08,76.76145935058594,78.46468228978263,76.69669913051152,77.79116513105497,15183800,-1,9900.169,2.7214823393167498,4.99,5229.7,0.3762227238525151,4.9
2001-08-09,76.98812103271484,77.04640868822347,76.32755889590757,76.87155066258556,14118500,-1,9900.169,2.7214823393167498,5.04,5229.7,0.3762227238525151,4.9
2001-08-10,77.25363159179688,77.60981520660391,75.99078530051601,76.93630311365206,11173300,-1,9900.169,2.7214823393167498,4.99,5229.7,0.3762227238525151,4.9
2001-08-13,77.2730712890625,77.61630489248581,76.9427877529302,77.45440187646442,7431600,-1,9900.169,2.7214823393167498,4.97,5238.8,0.3762227238525151,4.9
2001-08-14,77.24066925048828,77.94009128931053,76.9362958073938,77.80409338302066,13178100,-1,9900.169,2.7214823393167498,4.97,5238.8,0.3762227238525151,4.9
2001-08-15,76.57369232177734,77.46092312938976,76.47007690226485,77.21483218476818,8520600,-1,9900.169,2.7214823393167498,5.0,5238.8,0.3762227238525151,4.9
2001-08-16,76.83917236328125,76.90393258148808,75.77061146976088,76.28870309719134,10734700,-1,9900.169,2.7214823393167498,4.95,5238.8,0.3762227238525151,4.9
2001-08-17,75.60873413085938,76.33406166740887,75.12950242431415,76.19158617443578,11604600,-1,9900.169,2.7214823393167498,4.84,5238.8,0.3762227238525151,4.9
2001-08-20,76.30809783935547,76.35343046668608,75.47915554480397,75.64105849111125,10417400,-1,9900.169,2.7214823393167498,4.91,5244.6,0.3762227238525151,4.9
2001-08-21,75.00641632080078,76.7679216263673,74.99346625571005,76.28869016381636,14480800,-1,9900.169,2.7214823393167498,4.87,5244.6,0.3762227238525151,4.9
2001-08-22,75.78356170654297,76.04908502493913,74.98052412902884,75.60870862290469,11752300,-1,9900.169,2.7214823393167498,4.91,5244.6,0.3762227238525151,4.9
2001-08-23,75.51156616210938,76.10736807902579,75.44032843933806,75.74470690192675,8744100,-1,9900.169,2.7214823393167498,4.89,5244.6,0.3762227238525151,4.9
2001-08-24,77.07878112792969,77.15001884603056,75.6022264998162,75.90660494244949,11687700,-1,9900.169,2.7214823393167498,4.93,5244.6,0.3762227238525151,4.9
2001-08-27,76.61898803710938,77.195362426389,76.58661039576876,77.04641440626776,7425100,-1,9900.169,2.7214823393167498,4.94,5250.0,0.3762227238525151,4.9
2001-08-28,75.49862670898438,76.73556336385383,75.49862670898438,76.59956540332192,12046600,-1,9900.169,2.7214823393167498,4.85,5250.0,0.3762227238525151,4.9
2001-08-29,74.82511901855469,75.88720269995018,74.58550071034269,75.85482011150096,16180000,-1,9900.169,2.7214823393167498,4.78,5250.0,0.3762227238525151,4.9
2001-08-30,73.38741302490234,74.9546333357228,72.55847021391925,74.37825888305835,17692600,-1,9900.169,2.7214823393167498,4.79,5250.0,0.3762227238525151,4.9
2001-08-31,73.9249038696289,74.32642010988349,73.26433692455365,73.43919491508585,15985400,-1,9900.169,2.7214823393167498,4.85,5250.0,0.3762227238525151,4.9
2001-09-04,73.4521484375,75.23308135465844,73.41977080353854,73.73062178218207,24473400,-1,9900.169,2.7214823393167498,4.99,5250.0,0.3762227238525151,4.9
2001-09-05,73.63348388671875,73.95081733046302,72.50016286420002,73.63348388671875,21477100,-1,9900.169,2.7214823393167498,4.97,5250.0,0.3762227238525151,4.9
2001-09-06,71.73596954345703,73.37443183630569,71.73596954345703,72.95348310400682,21653000,-1,9900.169,2.7214823393167498,4.86,5250.0,0.3762227238525151,4.9
2001-09-07,70.40838623046875,72.04684400470789,70.35009857392225,71.25027897115947,33133900,-1,9900.169,2.7214823393167498,4.8,5250.0,0.3762227238525151,4.9
2001-09-10,71.26970672607422,71.46398737285385,69.74781448475122,69.74781448475122,23408700,-1,9900.169,2.7214823393167498,4.84,5284.3,0.3762227238525151,4.9
2001-09-17,67.54593658447266,68.90592085686124,64.76120288410124,65.40881491294225,32388700,-1,9900.169,2.7214823393167498,4.63,5455.0,0.3762227238525151,4.9
2001-09-18,67.38404846191406,68.19356367678142,66.93719448222288,67.56537907950215,22029200,-1,9900.169,2.7214823393167498,4.72,5455.0,0.3762227238525151,4.9
2001-09-19,66.0240478515625,67.67546058869442,63.82864335309503,67.41641477529696,42771800,-1,9900.169,2.7214823393167498,4.69,5455.0,0.3762227238525151,4.9
2001-09-20,63.925777435302734,65.93337356887028,63.828634650911816,65.02024325372506,36210900,-1,9900.169,2.7214823393167498,4.75,5455.0,0.3762227238525151,4.9
2001-09-21,63.23609161376953,64.34766295548492,60.97394799325562,61.28596540877535,49782100,-1,9900.169,2.7214823393167498,4.7,5455.0,0.3762227238525151,4.9
2001-09-24,65.45923614501953,65.75825986918909,64.39316751961667,64.82219767735144,25549600,-1,9900.169,2.7214823393167498,4.73,5373.4,0.3762227238525151,4.9
2001-09-25,66.14179229736328,66.30430284354846,64.9392152474787,65.49175011262261,25466200,-1,9900.169,2.7214823393167498,4.72,5373.4,0.3762227238525151,4.9
2001-09-26,65.90776062011719,66.56430445502406,65.28372087028151,66.53180036995286,18587500,-1,9900.169,2.7214823393167498,4.65,5373.4,0.3762227238525151,4.9
2001-09-27,66.47980499267578,66.49280861226976,65.0042115721365,65.8167642167882,20536800,-1,9900.169,2.7214823393167498,4.58,5373.4,0.3762227238525151,4.9
2001-09-28,67.89038848876953,71.25760626806465,66.62930541391876,66.94132775800495,21687200,-1,9900.169,2.7214823393167498,4.6,5373.4,0.3762227238525151,4.9
2001-10-01,67.77986145019531,67.81236552643341,66.84380455953227,67.53934913996609,20457400,-1,10660.465,2.127659574468077,4.55,5348.6,-3.766617429837516,5.3
2001-10-02,68.63142395019531,68.63142395019531,67.37684290386724,67.60435657352755,19833100,-1,10660.465,2.127659574468077,4.53,5348.6,-3.766617429837516,5.3
2001-10-03,69.78199768066406,70.12651909764914,67.83187196089091,67.99438243753868,32045800,-1,10660.465,2.127659574468077,4.5,5348.6,-3.766617429837516,5.3
2001-10-04,69.84051513671875,70.83507861844353,69.39198456283229,70.39304985329619,32674100,-1,10660.465,2.127659574468077,4.53,5348.6,-3.766617429837516,5.3
2001-10-05,69.7039794921875,69.95749537959759,68.59240372809708,69.71697814512584,29796100,-1,10660.465,2.127659574468077,4.52,5348.6,-3.766617429837516,5.3
2001-10-08,69.24896240234375,69.74949743965058,68.81993732979255,69.0799501207079,12970300,-1,10660.465,2.127659574468077,4.52,5339.5,-3.766617429837516,5.3
2001-10-09,68.87844848632812,69.39198225222522,68.64443297378193,69.30097677061579,15976300,-1,10660.465,2.127659574468077,4.62,5339.5,-3.766617429837516,5.3
2001-10-10,70.41255187988281,70.56206372763265,68.59243222791473,68.7744481606532,19987400,-1,10660.465,2.127659574468077,4.61,5339.5,-3.766617429837516,5.3
2001-10-11,71.5046157836914,71.69963035596302,70.82206974016735,70.82206974016735,23006300,-1,10660.465,2.127659574468077,4.69,5339.5,-3.766617429837516,5.3
2001-10-12,71.17960357666016,71.43311957620641,69.74951306847987,70.952089853917,31360500,-1,10660.465,2.127659574468077,4.68,5339.5,-3.766617429837516,5.3
2001-10-15,71.04961395263672,71.14711631442,70.24355805942017,70.61408191248177,16873000,-1,10660.465,2.127659574468077,4.62,5338.8,-3.766617429837516,5.3
2001-10-16,71.49813842773438,71.90116636719848,70.82209396125987,71.37463378518869,15877100,-1,10660.465,2.127659574468077,4.59,5338.8,-3.766617429837516,5.3
2001-10-17,69.97702026367188,72.25216719772904,69.97702026367188,72.20016264897387,28542300,-1,10660.465,2.127659574468077,4.59,5338.8,-3.766617429837516,5.3
2001-10-18,69.82749938964844,70.30853396424395,69.39197250889468,70.08751714034919,16510000,-1,10660.465,2.127659574468077,4.58,5338.8,-3.766617429837516,5.3
2001-10-19,69.78199768066406,70.14602452076485,68.91094390635662,69.55448400524243,21912500,-1,10660.465,2.127659574468077,4.63,5338.8,-3.766617429837516,5.3
2001-10-22,71.16008758544922,71.22509078356303,69.69099150283176,69.74949785273247,17540600,-1,10660.465,2.127659574468077,4.63,5341.0,-3.766617429837516,5.3
2001-10-23,70.79605865478516,71.68661279500984,70.45153231619885,71.47859960611514,22062500,-1,10660.465,2.127659574468077,4.66,5341.0,-3.766617429837516,5.3
2001-10-24,70.6075668334961,71.14709794731738,70.34754903053316,70.84158236022004,16065200,-1,10660.465,2.127659574468077,4.61,5341.0,-3.766617429837516,5.3
2001-10-25,71.87517547607422,71.8946759511758,69.3855123265714,69.84704175521544,27467900,-1,10660.465,2.127659574468077,4.56,5341.0,-3.766617429837516,5.3
2001-10-26,71.712646484375,72.66820919434144,71.29011811446381,71.4721291145664,18623300,-1,10660.465,2.127659574468077,4.53,5341.0,-3.766617429837516,5.3
2001-10-29,69.84698486328125,71.86211827917734,69.84698486328125,71.60860239049299,18727500,-1,10660.465,2.127659574468077,4.5,5348.5,-3.766617429837516,5.3
2001-10-30,69.00847625732422,70.00953679289827,68.61844700411794,69.78202303481326,26178600,-1,10660.465,2.127659574468077,4.44,5348.5,-3.766617429837516,5.3
2001-10-31,68.77442932128906,70.11351393763096,68.77442932128906,69.48947436032331,28124200,-1,10660.465,2.127659574468077,4.3,5348.5,-3.766617429837516,5.3
2001-11-01,70.53608703613281,70.86110816620143,68.70946491273551,69.29450393874481,29806800,-1,10660.465,1.894374282433997,4.24,5348.5,-3.85185185185184,5.5
2001-11-02,71.01707458496094,71.10157824300967,70.12001858612318,70.49054225514594,17575900,-1,10660.465,1.894374282433997,4.37,5348.5,-3.85185185185184,5.5
2001-11-05,71.94669342041016,72.2132082269514,71.47216028368847,71.58267126145431,15929500,-1,10660.465,1.894374282433997,4.31,5369.5,-3.85185185185184,5.5
2001-11-06,73.06473541259766,73.11673997255478,71.40712601981572,71.73214708040608,23245800,-1,10660.465,1.894374282433997,4.3,5369.5,-3.85185185185184,5.5
2001-11-07,72.9671859741211,73.53272407842263,72.57066011238524,72.6551637539556,19716000,-1,10660.465,1.894374282433997,4.22,5369.5,-3.85185185185184,5.5
2001-11-08,73.19468688964844,74.15675068871039,72.73965973028243,73.37020090784966,22563500,-1,10660.465,1.894374282433997,4.32,5369.5,-3.85185185185184,5.5
2001-11-09,73.27275848388672,73.42876722517659,72.44070525110283,72.96723785259891,15895800,-1,10660.465,1.894374282433997,4.34,5369.5,-3.85185185185184,5.5
2001-11-12,72.8242416381836,73.22726966929496,71.5046564981358,72.15469882993703,26068800,-1,10660.465,1.894374282433997,4.34,5376.6,-3.85185185185184,5.5
2001-11-13,74.46231079101562,74.46231079101562,73.571751493043,73.74076379647849,15296200,-1,10660.465,1.894374282433997,4.41,5376.6,-3.85185185185184,5.5
2001-11-14,74.5337905883789,75.01482010218027,73.91624794067205,74.8653083152207,17571300,-1,10660.465,1.894374282433997,4.54,5376.6,-3.85185185185184,5.5
2001-11-15,74.67031860351562,74.87183001566014,74.05927759968857,74.345297637127,19470200,-1,10660.465,1.894374282433997,4.79,5376.6,-3.85185185185184,5.5
2001-11-16,74.33882904052734,74.81985889704643,73.71478910139835,74.80686023473125,18134900,-1,10660.465,1.894374282433997,4.91,5376.6,-3.85185185185184,5.5
2001-11-19,75.2553482055664,75.30735274756934,74.39729310022243,74.70281358520702,13625400,-1,10660.465,1.894374282433997,4.8,5385.6,-3.85185185185184,5.5
2001-11-20,74.62480163574219,75.27484344455726,74.52079256580757,74.99532526838976,16209700,-1,10660.465,1.894374282433997,4.88,5385.6,-3.85185185185184,5.5
2001-11-21,74.13075256347656,74.54027702975038,73.78623127224907,74.42977113622918,11470200,-1,10660.465,1.894374282433997,4.98,5385.6,-3.85185185185184,5.5
2001-11-23,75.1968765258789,75.24237927825321,74.10480550946752,74.13080779074257,6717100,-1,10660.465,1.894374282433997,5.04,5385.6,-3.85185185185184,5.5
2001-11-26,75.3593521118164,75.6258666922742,74.80031572226015,75.24234438006218,13726000,-1,10660.465,1.894374282433997,5.05,5402.5,-3.85185185185184,5.5
2001-11-27,75.03433227539062,75.98989460535557,74.16327360203196,75.15784181609858,19261400,-1,10660.465,1.894374282433997,4.98,5402.5,-3.85185185185184,5.5
2001-11-28,73.67579650878906,74.86537518244235,73.61729507865668,74.5858567775855,20195500,-1,10660.465,1.894374282433997,4.98,5402.5,-3.85185185185184,5.5
2001-11-29,74.67031860351562,74.70281772449866,73.45473840382869,73.88376845998631,16354700,-1,10660.465,1.894374282433997,4.79,5402.5,-3.85185185185184,5.5
2001-11-30,74.13731384277344,74.6963505236026,74.1178084111301,74.36482761766244,13680300,-1,10660.465,1.894374282433997,4.78,5402.5,-3.85185185185184,5.5
2001-12-03,73.69527435302734,74.15680364695856,73.46125880125551,73.87728534675486,15220400,-1,10660.465,1.894374282433997,4.75,5407.9,-3.85185185185184,5.5
2001-12-04,74.94335174560547,74.94985355502324,73.68226852764133,74.05279231361475,17239900,-1,10660.465,1.894374282433997,4.7,5407.9,-3.85185185185184,5.5
2001-12-05,76.31492614746094,76.7049503267285,75.11884637702373,75.1513504583904,25204000,-1,10660.465,1.894374282433997,4.92,5407.9,-3.85185185185184,5.5
2001-12-06,76.27595520019531,76.66598451756306,76.00944045671805,76.27595520019531,17972900,-1,10660.465,1.894374282433997,5.04,5407.9,-3.85185185185184,5.5
2001-12-07,75.76888275146484,76.11340416711414,75.20984631720995,75.98989957775048,18857800,-1,10660.465,1.894374282433997,5.2,5407.9,-3.85185185185184,5.5
2001-12-10,74.3517837524414,75.65836923734784,74.33228329078135,75.30734604918975,13862700,-1,10660.465,1.894374282433997,5.17,5432.4,-3.85185185185184,5.5
2001-12-11,74.2022933959961,75.22285911154327,74.03978290014828,74.68982488353953,20833300,-1,10660.465,1.894374282433997,5.13,5432.4,-3.85185185185184,5.5
2001-12-12,74.28678894042969,74.61180989656347,73.52624109333891,74.46230303402061,16171500,-1,10660.465,1.894374282433997,5.02,5432.4,-3.85185185185184,5.5
2001-12-13,72.84369659423828,73.90976495544649,72.83069793787412,73.7472544740498,19026700,-1,10660.465,1.894374282433997,5.13,5432.4,-3.85185185185184,5.5
2001-12-14,73.53926849365234,73.77328407029218,72.80472263107227,73.01923773623014,16721900,-1,10660.465,1.894374282433997,5.24,5432.4,-3.85185185185184,5.5
2001-12-17,74.29981994628906,74.33882088838627,73.38975994173919,73.448261354885,13925900,-1,10660.465,1.894374282433997,5.26,5449.8,-3.85185185185184,5.5
2001-12-18,74.7418441772461,74.85235014596036,74.32581266313005,74.51432547063378,13663700,-1,10660.465,1.894374282433997,5.16,5449.8,-3.85185185185184,5.5
2001-12-19,75.26837921142578,75.35288290336241,74.10480319766444,74.16330460913721,20143400,-1,10660.465,1.894374282433997,5.08,5449.8,-3.85185185185184,5.5
2001-12-20,74.5273208618164,75.27487019954067,74.46231764971586,75.07985560381184,14867900,-1,10660.465,1.894374282433997,5.08,5449.8,-3.85185185185184,5.5
2001-12-21,74.9793472290039,75.0576223733561,74.49013877389561,75.03153065857204,14037700,-1,10660.465,1.894374282433997,5.12,5449.8,-3.85185185185184,5.5
2001-12-24,74.8358154296875,75.03801990453965,74.75754032176887,74.90104219804464,5728800,-1,10660.465,1.894374282433997,5.18,5438.0,-3.85185185185184,5.5
2001-12-26,75.24674987792969,75.80118488348111,74.78363334498752,74.78363334498752,10304800,-1,10660.465,1.894374282433997,5.22,5438.0,-3.85185185185184,5.5
2001-12-27,75.70338439941406,75.71643274647246,75.1750408027338,75.2076566938935,9407300,-1,10660.465,1.894374282433997,5.13,5438.0,-3.85185185185184,5.5
2001-12-28,75.66421508789062,76.1534233750968,75.61203167623246,75.85337622278843,10593800,-1,10660.465,1.894374282433997,5.15,5438.0,-3.85185185185184,5.5
2001-12-31,74.55534362792969,75.91860164185984,74.5096843876661,75.76205638616808,14619500,-1,10660.465,1.894374282433997,5.07,5456.7,-3.85185185185184,5.5
2002-01-02,75.35765838623047,75.50116030789128,74.23573970032054,75.08370288659712,18651900,-1,10660.465,1.894374282433997,5.2,5456.7,-3.85185185185184,5.5
2002-01-03,76.21211242675781,76.2838633609061,75.36415453229756,75.43590546644585,15743000,-1,10660.465,1.894374282433997,5.16,5456.7,-3.85185185185184,5.5
2002-01-04,76.72090911865234,76.95572950178862,76.02297214002071,76.42738115148991,20140700,-1,10660.465,1.894374282433997,5.18,5456.7,-3.85185185185184,5.5
2002-01-07,76.17953491210938,76.96226638480762,76.02950880865812,76.77310520066705,13106500,-1,10660.465,1.894374282433997,5.09,5455.3,-3.85185185185184,5.5
2002-01-08,76.0033950805664,76.35562563419761,75.64464533303227,76.17951284562396,12683700,-1,10660.465,1.894374282433997,5.1,5455.3,-3.85185185185184,5.5
2002-01-09,75.38374328613281,76.82527659137116,75.23371720618286,76.10777202437932,16610300,-1,10660.465,1.894374282433997,5.1,5455.3,-3.85185185185184,5.5
2002-01-10,75.71640014648438,75.89251294405632,75.20762431296082,75.46201222972259,12823400,-1,10660.465,1.894374282433997,5.0,5455.3,-3.85185185185184,5.5
2002-01-11,74.97283172607422,75.84688182021306,74.81628142965765,75.80122256121305,13708400,-1,10660.465,1.894374282433997,4.92,5455.3,-3.85185185185184,5.5
2002-01-14,74.503173828125,74.90758289391685,74.33358020052704,74.7836534914088,12301100,-1,10660.465,1.894374282433997,4.91,5457.0,-3.85185185185184,5.5
2002-01-15,75.10979461669922,75.26633990560332,74.29444731294974,74.71842890619646,20219900,-1,10660.465,1.894374282433997,4.88,5457.0,-3.85185185185184,5.5
2002-01-16,73.58998107910156,74.62058119580759,73.50518675677182,74.55535441120898,17067000,-1,10660.465,1.894374282433997,4.88,5457.0,-3.85185185185184,5.5
2002-01-17,74.14442443847656,74.516222626069,73.96831160287392,74.20313203466759,17283400,-1,10660.465,1.894374282433997,4.98,5457.0,-3.85185185185184,5.5
2002-01-18,73.80525970458984,74.26185233261221,73.49216406216993,73.70741700530323,17028000,-1,10660.465,1.894374282433997,4.94,5457.0,-3.85185185185184,5.5
2002-01-22,73.29645538330078,74.3140071200342,73.0681541808164,74.19659692145078,11689300,-1,10660.465,1.894374282433997,4.96,5457.0,-3.85185185185184,5.5
2002-01-23,73.85742950439453,74.066158235307,73.0681688586311,73.46605877950886,12438900,-1,10660.465,1.894374282433997,5.05,5457.0,-3.85185185185184,5.5
