Market_Label,GDP Growth_mean,GDP Growth_median,GDP Growth_std,CPI_mean,CPI_median,CPI_std,Interest Rate_mean,Interest Rate_median,Interest Rate_std,M2 Money Supply_mean,M2 Money Supply_median,M2 Money Supply_std,PPI_mean,PPI_median,PPI_std,Unemployment Rate_mean,Unemployment Rate_median,Unemployment Rate_std,VIX_Close_mean,VIX_Close_median,VIX_Close_std
-1,0.4034651892895037,0.5459877744195768,0.6954872242618584,0.4560682409459636,0.5622494404625461,0.9850229789995545,0.18900226413950688,0.2059503039421206,0.749673572517028,0.22343473154696256,0.289423206198112,0.5812260520860459,0.4208322732506942,0.4604689508144574,1.1400524220206592,-0.42866223955150934,-0.5180932936288353,0.5982421144674881,0.8368788481275087,0.6594881062661678,0.7583146850458935
1,-0.0778291180408477,-0.0678635749147116,1.0307111844226888,-0.15008830993719846,-0.1843710362973078,0.7198587519331746,-0.0364588567147635,-0.0592967286313182,1.0375510536202435,-0.12641948595805544,-0.138361665289392,0.5597078120790008,-0.1142570298520924,-0.0886813545748111,0.8044339211366396,0.03625092001481492,-0.1275089637896778,0.9203616473416906,-0.21283216427183377,-0.4084274892003029,0.739912327601321
