Date,Market_Label,GDP Growth,CPI,Interest Rate,M2 Money Supply,PPI,Unemployment Rate,VIX_Close
1999-03-10,1,0.7419334339591719,0.3872579411029163,0.7464114832535885,0.1298881819704969,0.3876027080419116,0.0707964601769911,0.2127804231920257
1999-03-11,1,0.7419334339591719,0.3872579411029163,0.748006379585327,0.1298881819704969,0.3876027080419116,0.0707964601769911,0.2070700212299177
1999-03-12,1,0.7419334339591719,0.3872579411029163,0.7400318979266348,0.1298881819704969,0.3876027080419116,0.0707964601769911,0.2134602224528588
1999-03-15,1,0.7419334339591719,0.3872579411029163,0.7384370015948964,0.1298881819704969,0.3876027080419116,0.0707964601769911,0.2188986943375618
1999-03-16,1,0.7419334339591719,0.3872579411029163,0.7320574162679426,0.1298881819704969,0.3876027080419116,0.0707964601769911,0.2176750349219187
1999-03-17,1,0.7419334339591719,0.3872579411029163,0.7368421052631579,0.1298881819704969,0.3876027080419116,0.0707964601769911,0.2233854368840267
1999-03-18,1,0.7419334339591719,0.3872579411029163,0.7320574162679426,0.1298881819704969,0.3876027080419116,0.0707964601769911,0.2038069121664164
1999-03-19,1,0.7419334339591719,0.3872579411029163,0.7416267942583732,0.1298881819704969,0.3876027080419116,0.0707964601769911,0.2063901960364051
1999-03-22,1,0.7419334339591719,0.3872579411029163,0.748006379585327,0.1257525091763967,0.3876027080419116,0.0707964601769911,0.21563561120674
1999-03-23,1,0.7419334339591719,0.3872579411029163,0.7464114832535885,0.1257525091763967,0.3876027080419116,0.0707964601769911,0.2464989748098638
1999-03-24,1,0.7419334339591719,0.3872579411029163,0.7416267942583732,0.1257525091763967,0.3876027080419116,0.0707964601769911,0.2373895246782315
1999-03-25,1,0.7419334339591719,0.3872579411029163,0.748006379585327,0.1257525091763967,0.3876027080419116,0.0707964601769911,0.2065261610751076
1999-03-26,1,0.7419334339591719,0.3872579411029163,0.748006379585327,0.1257525091763967,0.3876027080419116,0.0707964601769911,0.2025832786834528
1999-03-29,1,0.7419334339591719,0.3872579411029163,0.759170653907496,0.1137135131319852,0.3876027080419116,0.0707964601769911,0.1957851823444042
