Date,Market_Label,GDP Growth,CPI,Interest Rate,M2 Money Supply,PPI,Unemployment Rate,VIX_Close
1993-01-29,1,0.5407815916308544,0.475454353970555,0.7795484727755644,0.03153310262708131,0.46786648440700773,0.3185840707964602,0.04459550835358381
1993-02-01,1,0.5407815916308544,0.475454353970555,0.7782204515272244,0.03153310262708131,0.46786648440700773,0.3185840707964602,0.043371848937940743
1993-02-02,1,0.5407815916308544,0.475454353970555,0.7888446215139442,0.03153310262708131,0.46786648440700773,0.3185840707964602,0.042284154561000126
1993-02-03,1,0.5407815916308544,0.475454353970555,0.7875166002656042,0.03153310262708131,0.46786648440700773,0.3185840707964602,0.040516647956886725
1993-02-04,1,0.5407815916308544,0.475454353970555,0.7795484727755644,0.03153310262708131,0.46786648440700773,0.3185840707964602,0.042828001749470435
1993-02-05,1,0.5407815916308544,0.475454353970555,0.7702523240371846,0.03153310262708131,0.46786648440700773,0.3185840707964602,0.0511216746152274
1993-02-08,1,0.5407815916308544,0.475454353970555,0.7768924302788844,0.027039263498823442,0.46786648440700773,0.3185840707964602,0.0554724650893296
1993-02-09,1,0.5407815916308544,0.475454353970555,0.7822045152722443,0.027039263498823442,0.46786648440700773,0.3185840707964602,0.059007465331216674
1993-02-10,1,0.5407815916308544,0.475454353970555,0.7808764940239044,0.027039263498823442,0.46786648440700773,0.3185840707964602,0.05832766607038359
1993-02-11,1,0.5407815916308544,0.475454353970555,0.7768924302788844,0.027039263498823442,0.46786648440700773,0.3185840707964602,0.04826647363417344
1993-02-12,1,0.5407815916308544,0.475454353970555,0.7742363877822045,0.027039263498823442,0.46786648440700773,0.3185840707964602,0.044051661165113554
1993-02-16,1,0.5407815916308544,0.475454353970555,0.7729083665338645,0.027039263498823442,0.46786648440700773,0.3185840707964602,0.09000679397304301
1993-02-17,1,0.5407815916308544,0.475454353970555,0.7649402390438247,0.027039263498823442,0.46786648440700773,0.3185840707964602,0.09191025264951916
