Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
1993-07-30,25.32841682434082,25.469620541828434,25.293115894968913,25.469620541828434,75300
1993-08-02,25.399015426635742,25.487267738750532,25.36371450178983,25.36371450178983,41300
1993-08-03,25.416648864746094,25.5225515683492,25.3283966117435,25.451949765947127,81600
1993-08-04,25.416648864746094,25.469600216547647,25.34604706234402,25.416648864746094,434000
1993-08-05,25.36373519897461,25.416686629452634,25.32843424532259,25.416686629452634,36800
1993-08-06,25.399015426635742,25.451966813904615,25.36371450178983,25.43431635148166,402300
1993-08-09,25.54023551940918,25.61083741441791,25.416682203143893,25.469633624400444,828200
1993-08-10,25.522560119628906,25.540210576143174,25.487259206600374,25.522560119628906,604900
1993-08-11,25.522560119628906,25.59316194568597,25.504909663114642,25.504909663114642,542200
1993-08-12,25.451980590820312,25.593184366636233,25.363728230935358,25.593184366636233,303700
1993-08-13,25.48726463317871,25.504915093450997,25.46961417290643,25.46961417290643,103500
1993-08-16,25.62847137451172,25.69907322402828,25.504918137857736,25.504918137857736,241800
1993-08-17,25.716718673706055,25.716718673706055,25.610815920073772,25.610815920073772,369300
1993-08-18,25.857934951782227,25.910886354413865,25.78733308160671,25.80498354915059,414300
1993-08-19,25.857934951782227,25.875585419326107,25.82263401669447,25.875585419326107,28500
1993-08-20,25.875579833984375,25.875579833984375,25.78732751531458,25.804977979048537,80700
1993-08-23,25.822629928588867,25.840280393338414,25.769678534340223,25.769678534340223,15600
1993-08-24,26.105026245117188,26.105026245117188,25.822618929416123,25.822618929416123,273400
1993-08-25,26.122692108154297,26.228594913998162,26.06974070523236,26.10504164051365,242300
1993-08-26,26.140331268310547,26.281534948355436,26.034428508276875,26.140331268310543,120000
1993-08-27,26.122692108154297,26.122692108154293,26.06974070523236,26.06974070523236,25700
1993-08-30,26.22858428955078,26.26388521053268,26.140331987096033,26.140331987096033,183500
1993-08-31,26.299196243286133,26.29919624328613,26.17564297234452,26.210943906899264,66500
1993-09-01,26.263891220092773,26.31684261368167,26.210939826503875,26.210939826503875,136500
1993-09-02,26.17564582824707,26.316849581872138,26.157995359043937,26.28154864346587,472400
1993-09-03,26.193281173706055,26.228582091729916,26.12267933765833,26.15798025568219,630500
1993-09-07,26.016796112060547,26.228601779187226,25.981495167539435,26.193300834666115,196400
1993-09-08,25.92852210998535,26.016774397629955,25.752017534696137,26.016774397629955,269900
1993-09-09,25.981475830078125,25.99912628920182,25.822621697964873,25.822621697964873,239200
1993-09-10,26.210941314697266,26.22859178022905,26.016786193847658,26.05208712491122,106500
1993-09-13,26.22858428955078,26.299186131514578,26.22858428955078,26.299186131514578,66900
1993-09-14,26.122692108154297,26.157993043435585,26.03443976995107,26.157993043435585,184500
1993-09-15,26.193281173706055,26.210931632717987,25.928524288527086,26.01677658358674,101000
1993-09-16,26.08738136291504,26.175633667931667,26.069730901911715,26.157983206928343,54300
1993-09-17,26.03681755065918,26.090098896260802,26.00129665359143,26.072338447726928,200900
1993-09-20,25.823673248291016,26.125600652156866,25.823673248291016,26.072319345592305,57800
1993-09-21,25.734859466552734,25.89470331417108,25.468453053855505,25.85918245914478,318200
1993-09-22,25.94800567626953,25.983526560152175,25.788161698797648,25.823682582680288,439700
1993-09-23,26.090085983276367,26.107846423019915,25.983523344815058,26.01904422430216,88500
1993-09-24,26.019046783447266,26.072328107918487,25.983525900466447,26.054567666428078,53500
1993-09-27,26.30319595336914,26.303195953369137,26.21439380632873,26.21439380632873,274600
1993-09-28,26.249942779541016,26.320984573261015,26.232182331111012,26.320984573261015,158300
1993-09-29,26.1611328125,26.32097680117108,26.12561192612865,26.24993502842838,221000
1993-09-30,26.10786247253418,26.21442517650371,26.054581120549418,26.161143824518945,99300
1993-10-01,26.23215675354004,26.26767761576555,26.036792011299724,26.072312873525235,22700
1993-10-04,26.267698287963867,26.267698287963867,26.19665650760426,26.267698287963867,1038500
1993-10-05,26.23215675354004,26.320958909103815,26.14335459797626,26.320958909103815,436500
1993-10-06,26.21440315246582,26.356486638387047,26.21440315246582,26.24992402394613,209200
1993-10-07,26.143375396728516,26.249938068182573,26.125614951486174,26.249938068182573,59400
1993-10-08,26.178876876831055,26.232158173052557,25.983512124018883,26.214397740978725,54400
1993-10-11,26.23215675354004,26.285438046878305,26.232156753540036,26.232156753540036,467100
1993-10-12,26.267698287963867,26.285458733053765,26.249937842873965,26.267698287963867,26200
1993-10-13,26.267698287963867,26.285458733053765,26.232177397784064,26.285458733053765,139100
1993-10-14,26.605144500732422,26.605144500732422,26.30321695966937,26.374258734037145,108100
1993-10-15,26.747217178344727,26.800498487464935,26.65841499647771,26.729456741971322,1502500
1993-10-18,26.676183700561523,26.729465026195136,26.640662816805783,26.729465026195136,722400
1993-10-19,26.480810165405273,26.693935398124832,26.480810165405273,26.640654089944945,880100
1993-10-20,26.51634407043457,26.56962540480249,26.463062736066654,26.56962540480249,230400
1993-10-21,26.480810165405273,26.534091473585164,26.44528929328535,26.534091473585164,56200
1993-10-22,26.356494903564453,26.62290152320965,26.356494903564453,26.51633887535157,390700
1993-10-25,26.42752456665039,26.463045433003415,26.303201534414804,26.374243267120853,114500
1993-10-26,26.409772872924805,26.427533311978554,26.32097067765606,26.409772872924805,186200
1993-10-27,26.42752456665039,26.445284999826903,26.374243267120853,26.374243267120853,118400
1993-10-28,26.622892379760742,26.693934120600666,26.46304846287092,26.46304846287092,129600
1993-10-29,26.622892379760742,26.640652814970725,26.587371509340784,26.605131944550763,80700
1993-11-01,26.693937301635742,26.71169773896218,26.58737467767712,26.58737467767712,36400
1993-11-02,26.676183700561523,26.711704584317264,26.51633972366069,26.65842325868365,262100
1993-11-03,26.338716506958008,26.658404232598766,26.21439350254216,26.658404232598766,479100
1993-11-04,26.054563522338867,26.338730540987417,26.03680308367333,26.338730540987417,130400
1993-11-05,26.178876876831055,26.17887687683106,25.87694953157588,25.983512124018883,363200
1993-11-08,26.21440315246582,26.285444895426433,26.125600973765057,26.19664271672567,367600
1993-11-09,26.23215675354004,26.40976106466759,26.21439632242728,26.392000633554836,246900
1993-11-10,26.42752456665039,26.42752456665039,26.161118069002704,26.232159801708754,46500
1993-11-11,26.356494903564453,26.49857843404189,26.338734462254774,26.42753666880317,88900
1993-11-12,26.480810165405273,26.56961234570509,26.392007985105458,26.40976842116542,108200
1993-11-15,26.463048934936523,26.534090677043736,26.39200719282931,26.534090677043736,243300
1993-11-16,26.58737564086914,26.605136078838996,26.40977126117062,26.51633388898973,492600
1993-11-17,26.445287704467773,26.605131619404116,26.37424596449607,26.605131619404116,39600
1993-11-18,26.374263763427734,26.46306599832143,26.303221975512777,26.40978465738521,240800
1993-11-19,26.320972442626953,26.35649332311633,26.26769112189289,26.28545156213758,106000
1993-11-22,26.1611328125,26.267695471614054,26.072330596571625,26.24993502842838,165300
1993-11-23,26.30319595336914,26.320956382777222,26.161112518104485,26.303195953369137,89700
1993-11-24,26.409772872924805,26.427533311978554,26.33873111670981,26.374251994817307,77200
1993-11-26,26.42752456665039,26.480805866179928,26.409764133473878,26.480805866179928,1019800
1993-11-29,26.320972442626953,26.551858165807893,26.320972442626953,26.49857684507383,517500
1993-11-30,26.338716506958008,26.46303951137386,26.285435219351214,26.30319564855348,230000
1993-12-01,26.374263763427734,26.498586892278908,26.37426376342773,26.480826445300167,379200
1993-12-02,26.445287704467773,26.463048139460703,26.37424596449607,26.427527269474847,352000
1993-12-03,26.55185890197754,26.551858901977536,26.427535816817777,26.427535816817777,306000
1993-12-06,26.640663146972656,26.676184031168617,26.587381820678708,26.587381820678708,99500
1993-12-07,26.622892379760742,26.658413250180704,26.587371509340784,26.640652814970725,88800
1993-12-08,26.622892379760742,26.622892379760742,26.587371509340784,26.622892379760742,146700
1993-12-09,26.534095764160156,26.658418836682994,26.49857488629649,26.622897958819326,416500
1993-12-10,26.480810165405273,26.551851909645126,26.427528857225383,26.551851909645126,412900
1993-12-13,26.640663146972656,26.640663146972656,26.445298283894854,26.480819168090818,273200
1993-12-14,26.445287704467773,26.658412924382894,26.445287704467777,26.658412924382894,41900
1993-12-15,26.409772872924805,26.498575068193553,26.409772872924805,26.480814629139804,82600
1993-12-16,26.498573303222656,26.516333741093447,26.46305242748107,26.516333741093447,78200
1993-12-17,26.64419937133789,26.662081384338787,26.5369072933325,26.5547893063334,104700
1993-12-20,26.67997169494629,26.697853713508586,26.608443620697106,26.626325639259402,68800
1993-12-21,26.590559005737305,26.644205056186,26.554794972104837,26.644205056186,205700
1993-12-22,26.769376754760742,26.787258769960985,26.608438617958576,26.6620846635593,410300
1993-12-23,26.751497268676758,26.805143319349234,26.7157332348951,26.751497268676754,533800
1993-12-27,26.89456558227539,26.89456558227539,26.75150938236967,26.75150938236967,447100
1993-12-28,26.948198318481445,26.966080334618457,26.858788237796368,26.876670253933383,880600
1993-12-29,26.912439346313477,26.983967424310322,26.894557326814265,26.96608540481111,266700
1993-12-30,26.805137634277344,26.894547699768594,26.751491594982593,26.894547699768594,219900
1993-12-31,26.662078857421875,26.894545004401408,26.644196846115754,26.85878098178917,312900
1994-01-03,26.590559005737305,26.697851106634698,26.554794972104837,26.662087073002233,960900
1994-01-04,26.697856903076172,26.697856903076175,26.590564778884307,26.626328820281596,164300
1994-01-05,26.751497268676758,26.76937928556758,26.626323150440967,26.733615251785928,710900
1994-01-06,26.751497268676758,26.805143319349234,26.7157332348951,26.787261302458408,201000
1994-01-07,26.912439346313477,26.930321365812688,26.73361915132136,26.805147229318205,775500
1994-01-10,27.234310150146484,27.23431015014648,26.87666983300733,26.94819789643516,593700
1994-01-11,27.180654525756836,27.216418544869672,27.09124447797474,27.216418544869672,295200
1994-01-12,27.09125328063965,27.1985453728402,27.001843203805855,27.1985453728402,158400
1994-01-13,27.01973533630371,27.073381402490945,26.983971292178886,27.019735336303707,244300
1994-01-14,27.127012252807617,27.18065828890414,27.109130240775446,27.109130240775446,137200
1994-01-17,27.127012252807617,27.162776276871966,27.073366216711097,27.12701225280762,17700
1994-01-18,27.16279411315918,27.198558160707776,27.109148041836285,27.16279411315918,166400
1994-01-19,27.09125328063965,27.162781342106683,27.037607234539372,27.127017311373166,200800
1994-01-20,27.16279411315918,27.180676136933478,27.109148041836285,27.127030065610583,281100
1994-01-21,27.109149932861328,27.198560057969708,27.09126790783965,27.198560057969708,85600
1994-01-24,27.001842498779297,27.216426677577545,27.001842498779297,27.091252573278567,373800
1994-01-25,27.001842498779297,27.037606528579005,26.948196454079735,27.01972451367915,310400
1994-01-26,27.0733699798584,27.09125199437614,26.966077892751958,27.001841921787438,145100
1994-01-27,27.32371711730957,27.359481144950028,27.091250937646596,27.127014965287053,344500
1994-01-28,27.395254135131836,27.484664233484093,27.395254135131836,27.431018174472737,356500
1994-01-31,27.591957092285156,27.64560315273678,27.466782951231366,27.50254699153245,313800
1994-02-01,27.44889259338379,27.55618468169669,27.413128563946152,27.55618468169669,303600
1994-02-02,27.627708435058594,27.627708435058594,27.520416363466133,27.53829837539821,307600
1994-02-03,27.5025577545166,27.574085863110923,27.4131476187737,27.574085863110923,466100
1994-02-04,26.87667465209961,27.53830935744072,26.876674652099613,27.502545319314173,1403200
1994-02-07,27.001842498779297,27.073370558378713,26.805140334880903,26.805140334880903,516400
1994-02-08,27.01973533630371,27.055499380428532,26.91244320392924,27.055499380428532,188200
1994-02-09,27.127012252807617,27.14489426483979,27.001838168582402,27.03760219264675,144600
1994-02-10,26.89456558227539,27.127031907122184,26.89456558227539,27.10914988213397,883900
1994-02-11,26.98396873474121,27.055496816211697,26.78726651069737,26.912440653270725,519400
1994-02-14,27.01973533630371,27.109145446615766,26.89456118186683,26.930325225991652,2742100
1994-02-15,27.16279411315918,27.180676136933478,27.037619946739092,27.07338399428769,374700
1994-02-16,27.144906997680664,27.198553058940906,27.09126093642043,27.198553058940906,287600
1994-02-17,26.98396873474121,27.28796308099078,26.912440653270725,27.27008106062316,342400
1994-02-18,26.823034286499023,27.01973653793335,26.75150619506836,27.001854515075685,313300
1994-02-22,27.09125328063965,27.09125328063965,26.8945511116053,26.8945511116053,154500
1994-02-23,27.01973533630371,27.144909490740588,26.930325225991652,27.12702746867818,391700
1994-02-24,26.662078857421875,26.930309027013642,26.644196846115754,26.930309027013642,770800
1994-02-25,26.78727149963379,26.78727149963379,26.644215310049628,26.69786138114369,531300
1994-02-28,26.78727149963379,26.930327689217947,26.78727149963379,26.858799594425868,333000
1994-03-01,26.67997169494629,26.84090986200696,26.53691554644792,26.78726380632007,423600
1994-03-02,26.71573257446289,26.71573257446289,26.268682163243632,26.34021022903871,581500
1994-03-03,26.64419937133789,26.679963397339684,26.572671319334297,26.679963397339684,223200
1994-03-04,26.71573257446289,26.78726064025797,26.554794426423957,26.64420450866781,595800
1994-03-07,26.85879135131836,26.894555387738226,26.805145296688565,26.805145296688565,539800
1994-03-08,26.751497268676758,26.87667138691254,26.7157332348951,26.87667138691254,880300
1994-03-09,26.87667465209961,26.894556671162885,26.662090423340334,26.787264556783246,2500100
1994-03-10,26.662078857421875,26.85878098178917,26.572668800891286,26.85878098178917,207400
1994-03-11,26.805137634277344,26.840901660473843,26.55478945090184,26.69784555568784,576600
1994-03-14,26.84089469909668,26.912422732938374,26.80513068217583,26.912422732938374,345900
1994-03-15,26.823034286499023,26.948208446502687,26.805152263641357,26.894562377929688,748600
1994-03-16,27.037614822387695,27.0376148223877,26.769384516610042,26.858794618535928,455500
1994-03-17,27.037614822387695,27.07337886315805,26.948204720461813,26.948204720461813,133000
1994-03-18,27.031719207763672,27.067689559337545,26.88783780146819,26.905822977255127,365500
1994-03-21,26.959762573242188,27.01371806871899,26.88782191260645,26.941777408083254,324800
1994-03-22,27.031719207763672,27.085674735124478,26.905822977255127,26.959778504615933,435700
1994-03-23,27.013729095458984,27.085669785460208,26.995743922958678,27.013729095458984,698500
1994-03-24,26.690000534057617,26.95977816748812,26.564104305123386,26.905822640802022,1200500
1994-03-25,26.438215255737305,26.779933684212818,26.438215255737305,26.7079929624285,100900
1994-03-28,26.47416877746582,26.51013911547868,26.24036158038222,26.47416877746582,1117200
1994-03-29,25.95259666442871,26.492151688637207,25.95259666442871,26.47416652116359,338400
1994-03-30,25.59290313720703,26.042532496609827,25.592903137207035,25.97059179910538,1123900
1994-03-31,25.66484260559082,25.718798126135162,25.05334670608831,25.592901911531705,788800
1994-04-04,25.269163131713867,25.341103809668926,24.94543008091611,24.94543008091611,2627300
1994-04-05,25.790735244750977,25.790735244750977,25.520957679429312,25.520957679429312,1179000
1994-04-06,25.790735244750977,25.844690757815307,25.610883534536534,25.826705586793864,516500
1994-04-07,25.916624069213867,25.970579566929093,25.628861414732658,25.772742741973264,666100
1994-04-08,25.718788146972656,25.862669479263413,25.592891981218244,25.862669479263413,242400
1994-04-11,25.82670021057129,25.934611214236632,25.72778179054473,25.79072987601618,203300
1994-04-12,25.790735244750977,25.89864627087964,25.736779731686642,25.85368334332603,1409200
1994-04-13,25.655851364135742,25.84469569594326,25.467007032328222,25.781747585340753,364100
1994-04-14,25.66484260559082,25.799731406951672,25.556931564502143,25.610887085046482,419900
1994-04-15,25.66484260559082,25.7727536466795,25.619879671803872,25.655850018833434,387300
1994-04-18,25.493989944458008,25.763767615827934,25.41305664304703,25.69182690346262,369100
1994-04-19,25.529956817626953,25.628875283633963,25.3141347099753,25.46700870289522,472200
1994-04-20,25.502971649169922,25.619875256870632,25.368082871053723,25.556927160416404,508000
1994-04-21,25.844690322875977,25.88066066431352,25.52095724993807,25.610883103531933,200300
1994-04-22,25.81771469116211,25.92562572435401,25.745774002367508,25.90764055215536,301800
1994-04-25,26.087486267089844,26.105471435147127,25.808716162201947,25.808716162201947,394600
1994-04-26,26.06049919128418,26.096469514529566,26.006543706416096,26.05150661047283,399000
1994-04-28,25.871665954589844,26.042525062388663,25.79073269300093,26.006554723904703,287000
1994-04-29,25.95259666442871,25.988566999375944,25.79073015716616,25.826700492113392,481900
1994-05-02,26.114471435546875,26.312308340361625,25.862679011237198,25.952604877062083,275000
1994-05-03,26.087486267089844,26.132449187233053,25.934612338602932,26.12345660320441,183400
1994-05-04,26.04252815246582,26.141446595033887,25.94360970989775,26.141446595033887,401900
1994-05-05,26.006561279296875,26.11447232194956,26.006561279296875,26.06950938751094,659800
1994-05-06,25.75476837158203,25.880664585688926,25.664842504362817,25.880664585688926,216300
1994-05-09,25.529956817626953,25.754771513097428,25.48499387853286,25.682830810546875,499300
1994-05-10,25.727783203125,25.808716460317633,25.63785736179985,25.65584253006488,583400
1994-05-11,25.493989944458008,25.73678984869094,25.422049232092693,25.700819492508284,210600
1994-05-12,25.619876861572266,25.68282496196925,25.556928761175282,25.655847204656258,305200
1994-05-13,25.619876861572266,25.691817547740246,25.4939806607783,25.691817547740246,321300
1994-05-16,25.628873825073242,25.75477004737185,25.6198812377662,25.67383676160846,450400
1994-05-17,26.006561279296875,26.006561279296875,25.610887456237034,25.646857803787928,470200
1994-05-18,26.19540023803711,26.29431867353948,25.907637516575665,26.024541122169378,824800
1994-05-19,26.321311950683594,26.3932526734733,26.14146014370933,26.14146014370933,531000
