,Date,Close,High,Low,Open,Volume
36,1999-04-30,45.67583084106445,46.26039644810542,44.054989839723596,46.02125597249775,15295200
37,1999-05-03,45.43669509887695,45.72897793284634,44.67277405554788,45.542979765774916,11109800
38,1999-05-04,44.71928405761719,46.23384091518355,44.45357232821958,45.516419245810006,15428400
39,1999-05-05,46.074398040771484,46.074398040771484,43.39071049629748,44.74583985043782,12642600
40,1999-05-06,44.40042495727539,46.04783749309291,43.97528623835474,45.6492699441048,15173400
41,1999-05-07,45.03812026977539,45.17097608178062,43.84241796172825,44.79897980816596,16430400
42,1999-05-10,45.489837646484375,45.79540606525457,44.79898730839525,45.330410645386884,10604200
43,1999-05-11,46.20726013183594,46.44640063855619,45.59612328132862,45.861834955462236,8800800
44,1999-05-12,47.16382598876953,47.32325300619636,45.06470359264965,46.41983324077768,12507400
45,1999-05-13,46.286964416503906,47.615522522603335,46.074395119528,47.53580903623737,9864000
46,1999-05-14,45.41012191772461,45.914974063094284,45.06469676562957,45.38355075217884,12205400
47,1999-05-17,46.22718811035156,46.36668673807356,44.566490161280164,45.0115572116313,9906800
48,1999-05-18,46.02126693725586,46.44640566184945,45.48984353151387,46.18069395897845,9267800
49,1999-05-19,46.658973693847656,46.68554486337718,45.48984223454851,46.20726381184571,7985600
50,1999-05-20,45.37690353393555,46.75860400752047,45.30383283581327,46.75860400752047,5997200
51,1999-05-21,44.95842361450195,45.64927409557586,44.71928306336098,45.516418233830876,10958600
52,1999-05-24,43.815860748291016,45.117848120435504,43.52357786883001,45.03813460785523,9569800
53,1999-05-25,42.38101577758789,44.40042467984286,42.195017589222296,43.762716605446556,17771200
54,1999-05-26,43.56342697143555,43.736139551682164,41.610446256339166,42.93900456592854,26772000
55,1999-05-27,43.52356719970703,44.15463235293844,42.83271692669581,43.39071137797411,23334800
56,1999-05-28,44.240989685058594,44.480130169842695,43.23128541597017,43.78927988046641,12969800
57,1999-06-01,43.25785446166992,44.373843335988184,43.01871398860172,44.16127402659423,6960200
58,1999-06-02,43.988563537597656,44.21441843948203,42.148510366363205,43.231285337161815,11996600
59,1999-06-03,43.364131927490234,44.32069366118487,43.098420334797275,44.32069366118487,11147800
60,1999-06-04,44.69270706176758,44.84549128626529,43.683002621608736,43.683002621608736,12987200
61,1999-06-07,45.6226806640625,45.90832062745136,44.90525936066722,45.00490120836101,11491800
62,1999-06-08,44.480133056640625,45.94154722516824,44.24763534801124,45.72897789156423,8134800
63,1999-06-09,45.2241325378418,45.350345598684775,44.612995611654746,44.639566782358536,8384400
64,1999-06-10,44.70598220825195,45.011550585901226,44.1679161519565,44.745838953162725,9392400
65,1999-06-11,44.028411865234375,45.05804430927652,43.62984446754064,45.01154477954559,16567600
66,1999-06-14,43.198055267333984,44.187830791681634,43.09841343602382,44.187830791681634,14136800
67,1999-06-15,43.84241485595703,44.101483671014954,43.178135842987984,43.304348855452105,9147800
68,1999-06-16,46.09432601928711,46.09432601928711,44.87869528553159,44.9318376126903,15060200
69,1999-06-17,46.60581970214844,46.81838900523692,45.48983086093394,45.48983086093394,16278200
70,1999-06-18,46.818389892578125,46.95124570952642,46.10096848105735,46.18068197122633,5392800
71,1999-06-21,48.22002029418945,48.24659145842375,47.05753185893899,47.13724535164187,10565200
72,1999-06-22,46.7652587890625,48.54552716341885,46.7652587890625,47.93439025878906,10862800
73,1999-06-23,47.50259017944336,47.615517606803245,46.472957753515,46.771883296526454,9607000
74,1999-06-24,46.55931854248047,47.509237582511105,46.34010645631955,47.482666420552206,14988800
75,1999-06-25,46.4995231628418,47.243515533447265,46.07438466535296,46.87151934814453,8635600
76,1999-06-28,47.60224914550781,47.668677067843156,46.51283121920817,46.89811316875316,7666200
77,1999-06-29,48.25323486328125,48.43923301528729,47.32324410325105,47.56238458440168,9000400
78,1999-06-30,48.99721908569336,50.96348492752704,47.72844619451014,48.2997261350429,19467600
79,1999-07-01,49.3293571472168,49.60835431933948,48.30636751610026,49.156644612093224,6822600
80,1999-07-02,49.95378112792969,50.00692344827855,49.31607328374335,49.31607328374335,3302000
81,1999-07-06,49.63492965698242,50.72434727793332,49.36921804211635,50.21949520968778,8794800
82,1999-07-07,49.714656829833984,49.92722618025551,49.262946960188245,49.60837215462322,10520000
83,1999-07-08,50.37893295288086,50.584859498442476,49.47551326912667,49.714653773649836,11225000
84,1999-07-09,50.88378143310547,50.936923763583906,50.19293113688576,50.56492745023483,4206800
85,1999-07-12,50.61805725097656,51.33547853484867,50.32577450569533,51.06976694822937,7816200
86,1999-07-13,50.37893295288086,50.56493112306555,49.98036544534225,50.37893295288086,6230000
87,1999-07-14,51.235836029052734,51.33547787274984,50.16634690670378,50.88376818132296,6909400
88,1999-07-15,51.70746994018555,51.70746994018555,51.129547293115124,51.415187222126946,6539800
89,1999-07-16,52.18577194213867,52.47805477888181,51.71413372830315,51.73406210353564,4913800
90,1999-07-19,51.65434265136719,52.398335240995934,51.448416131023514,52.398335240995934,6833000
91,1999-07-20,49.66152572631836,51.09636916624409,49.52866985225116,51.02329843550713,14837400
92,1999-07-21,49.90065002441406,50.33243147430583,49.36922670147035,49.767794193678135,10980400
93,1999-07-22,48.63187026977539,49.9006432818676,48.49237166635164,49.9006432818676,15148400
94,1999-07-23,48.7049446105957,49.20315394581047,48.20009248424474,48.997227420588366,12115000
95,1999-07-26,47.50924301147461,48.572089611283886,47.42952951648891,48.04066631137925,10720000
96,1999-07-27,48.46581268310547,49.20980542166191,48.053959559976015,48.46581268310547,13732800
97,1999-07-28,49.41571807861328,49.68807248662822,48.41929951270496,49.0503646044469,10161800
98,1999-07-29,48.35951232910156,48.89093554150927,47.88123143793463,48.492368132203495,13033800
99,1999-07-30,48.12037658691406,49.103509625962005,48.04730588806591,48.57208636161177,10947400
100,1999-08-02,47.98753356933594,49.15666506271954,47.801535377206726,48.20010293176932,9642400
101,1999-08-03,47.6753044128418,48.65179455477962,46.97781145431478,48.645151764698404,13005000
102,1999-08-04,46.81175994873047,48.03403380009508,46.77190319270771,47.67532299589025,13227600
103,1999-08-05,47.55573654174805,47.55573654174805,45.702398017492186,46.818386806291414,18695200
104,1999-08-06,47.04426193237305,48.09382326890439,46.71212226891376,47.21697455737188,12392200
105,1999-08-09,46.43975830078125,47.34982079358729,46.34675921392516,47.21696495522145,7983400
106,1999-08-10,46.02126693725586,46.65233223157446,45.011562466346085,46.313549810413946,16767200
107,1999-08-11,47.53582000732422,47.61553351208776,46.14083367396227,46.84496963270687,13101400
108,1999-08-12,46.97781753540039,48.04066408597506,46.871532880342926,47.721810120802665,12715000
109,1999-08-13,49.02378845214844,49.076930770253746,47.88122861288427,47.96094209004224,14342600
110,1999-08-16,49.41571807861328,49.581787839598,48.67836833984112,48.99722228093179,11470600
111,1999-08-17,49.66152572631836,49.90066629963931,48.75810578266142,49.84752395001244,11408400
112,1999-08-18,49.10350036621094,50.03349090344978,48.91750225876317,49.42235426469283,7035200
113,1999-08-19,48.518943786621094,48.997224722086145,48.20673262041474,48.65179960202805,10157800
114,1999-08-20,49.289512634277344,49.289512634277344,48.30637949817586,48.57209115658166,6920800
115,1999-08-23,50.857215881347656,50.857215881347656,49.62829935338928,49.741226818120595,9652000
116,1999-08-24,51.20262145996094,51.760615777895126,50.38555835155731,50.485200194045554,13891400
117,1999-08-25,52.29204559326172,52.504614884291236,50.96348752432723,51.521481913279715,11352000
118,1999-08-26,51.42184829711914,52.47805213115117,51.34213480021106,52.29205397169899,9753000
119,1999-08-27,50.910335540771484,51.81375485621315,50.777479759088884,51.80711206712902,9635400
120,1999-08-30,50.19293212890625,51.28234992524567,50.060076300084376,51.12292293065941,10141600
121,1999-08-31,50.750938415527344,51.06979247887097,49.42237981826223,50.53836903996493,14590400
122,1999-09-01,51.11627197265625,51.54805334734406,50.75091850176657,51.069772439997564,10752000
123,1999-09-02,50.93692398071289,51.20263563423773,50.0600755240809,50.16636018549084,14583200
124,1999-09-03,53.275184631347656,53.29511300465116,52.21233805516117,52.39833620599381,14195400
125,1999-09-07,53.036048889160156,53.700328058613565,52.95633538882575,53.16890472305084,9009000
126,1999-09-08,52.318626403808594,53.248617223581725,51.89348774334087,52.71719389799708,14303400
127,1999-09-09,53.06261444091797,53.195470260750014,52.07948137416085,52.34519301382494,12677600
128,1999-09-10,53.673736572265625,54.19851691746476,53.1688845946057,53.7800211991414,10251000
129,1999-09-13,53.0294189453125,53.726912242225666,52.7437788332433,53.62062754936271,7240800
130,1999-09-14,53.32170104980469,53.69369746923773,52.71720686822599,52.823491559492574,10022600
131,1999-09-15,52.29204559326172,53.9859571311532,52.23890327050434,53.9859571311532,16096000
132,1999-09-16,52.2654914855957,52.743772546470495,51.18271630611526,52.2654914855957,15371000
133,1999-09-17,53.83317184448242,53.93945648780815,52.66404076789939,52.743754250393685,14506400
134,1999-09-20,53.95938491821289,54.20516815617594,53.594031456375916,53.992598869288976,6187200
135,1999-09-21,52.66404342651367,53.5940341025621,52.51125924402,53.48774945387085,12265800
136,1999-09-22,53.22205352783203,53.501050812925506,52.10606438745812,52.74377246767178,12441800
137,1999-09-23,51.01662063598633,53.88630554676056,50.704409546156725,53.78002092043559,19766000
138,1999-09-24,51.08306884765625,51.282352601288196,49.84750957513817,50.69778692396782,23570800
139,1999-09-27,51.441768646240234,52.18576116798338,51.28234167729527,51.8137649071118,12608800
140,1999-09-28,51.68091583251953,51.8669139871867,50.0866459353724,51.18270648966105,20622000
141,1999-09-29,50.64463424682617,52.052905818222705,50.64463424682617,51.68090955408022,15557000
142,1999-09-30,51.17605209350586,51.707475272046935,50.48520196140245,51.12290977565175,17604200
143,1999-10-01,51.195987701416016,51.195987701416016,49.953785845938555,50.48520909961875,19607400
144,1999-10-04,52.34519958496094,52.53119775607501,51.176068223672466,51.46835106399459,12434200
145,1999-10-05,52.71718215942383,53.35489000812654,51.60119342419409,52.53118403688554,19526400
146,1999-10-06,53.77337646484375,53.85308993211714,52.232249430891464,53.036026892564855,19098200
147,1999-10-07,53.647178649902344,54.33138610420397,53.2486112007946,54.07231726228394,22013600
148,1999-10-08,54.21181869506836,54.36460289185632,52.71719068301219,53.43461212879915,22523200
149,1999-10-11,54.97572708129883,55.002298239868814,54.23173464133925,54.364590434189175,13016000
150,1999-10-12,53.72690200805664,55.228173008776324,53.56747499913066,54.78974873422987,20182800
151,1999-10-13,52.132606506347656,53.75344697367039,51.92003726473156,53.11573924882211,22570600
152,1999-10-14,52.45811462402344,52.82346808791115,51.46833887640036,52.31861602872086,22130400
153,1999-10-15,50.910335540771484,51.86689716888619,50.59812445381738,51.12290479146364,33703000
154,1999-10-18,50.26599884033203,51.14949003179022,48.81787042125018,50.963491886220076,24714800
155,1999-10-19,50.53834533691406,51.069768526576674,49.68806823345389,50.810699721616146,26657200
156,1999-10-20,52.07948684692383,52.497982723372324,50.80407084250937,51.30892301092342,22486400
157,1999-10-21,52.92975997924805,52.92975997924805,50.85720913668713,51.22920544176217,22454800
158,1999-10-22,52.69061279296875,53.780030404926244,52.50461466409796,53.24196438926431,16589400
159,1999-10-25,52.71718215942383,53.29510489731066,52.2389012728968,52.451470555797705,13855400
160,1999-10-26,52.29204559326172,53.64717482357491,52.185760947746964,53.35489204840932,13542400
161,1999-10-27,52.21234130859375,52.39833947101622,51.39527795223789,52.15919897647304,15225200
162,1999-10-28,54.01918029785156,54.20517845923128,52.55776617272523,53.03604715913021,14103800
163,1999-10-29,55.90574264526367,56.330881372604075,55.08203636104163,55.268034554253056,19000000
164,1999-11-01,55.61346435546875,56.57002657085187,55.54039363068254,55.905747254613594,9681800
165,1999-11-02,55.64665603637695,56.59657507818213,55.434086740308665,55.90572486596018,12834800
166,1999-11-03,56.75602722167969,57.07488130719474,56.2777460934071,56.43717313616463,18752600
167,1999-11-04,57.393699645996094,57.659411218431266,56.78256302939521,57.54648380014632,20048600
168,1999-11-05,57.97827911376953,58.85512751466522,57.97827911376953,58.562844714366655,15134600
169,1999-11-08,59.147422790527344,59.3533493523542,58.00486251200413,58.19086069688,10890800
170,1999-11-09,58.74882888793945,59.731961709673406,58.243976898400405,59.62567708029676,14629800
171,1999-11-10,59.519432067871094,60.024284393446784,58.509727416719706,58.775439167022704,16561000
172,1999-11-11,60.58225631713867,60.6619698122928,59.625694375289115,60.15711767631665,18501400
173,1999-11-12,61.37937927246094,61.43252159217736,58.9879748852222,60.90109839501319,28646600
174,1999-11-15,61.25981521606445,61.64509707276926,60.954246846953744,61.432527772518334,10909400
175,1999-11-16,62.81425476074219,63.106537672065436,61.21998433534264,61.48569607290923,19126400
176,1999-11-17,61.96394348144531,63.08657496175881,61.64508956987698,62.81422057896086,21683600
177,1999-11-18,63.863826751708984,63.863826751708984,62.01712986831237,62.38912636280953,17738400
178,1999-11-19,64.43509674072266,64.54138143637745,63.345678610260954,63.58481917548425,17939400
179,1999-11-22,63.451927185058594,65.89647379352819,63.451927185058594,64.56791585414254,18841800
180,1999-11-23,63.74420166015625,65.04618827180596,63.13306508734108,64.99304596112638,24047600
181,1999-11-24,65.8433609008789,66.10242981483515,63.265957346647575,63.93023661320204,18617800
182,1999-11-26,66.05591583251953,66.98590660248662,65.79020418395751,66.66705262421219,8045200
183,1999-11-29,64.96650695800781,66.48106356193682,64.88679345253786,65.92306902364719,20485200
184,1999-11-30,62.495365142822266,65.2056233250365,62.495365142822266,65.09933869043986,23702400
185,1999-12-01,63.85050582885742,64.16935979054959,62.70794579946047,63.18622674199873,23205800
186,1999-12-02,65.87654113769531,66.00275413372398,64.04977408991209,64.0896308255001,17229200
187,1999-12-03,67.27816772460938,68.18158703844695,67.092169630584,67.43759466234542,21444600
188,1999-12-06,67.88931274414062,68.44730709546234,66.90617983943096,67.53724487961622,16018400
189,1999-12-07,67.88931274414062,68.3675936167021,67.03239284746802,68.10188202083461,23397000
190,1999-12-08,67.06562805175781,68.44068599616291,66.90620104371085,67.90926263600635,19563000
191,1999-12-09,67.38446044921875,68.3941645095777,65.6839062422984,68.02216827681389,28445400
192,1999-12-10,67.94246673583984,68.18160721320494,66.42791037919422,67.94246673583984,20428400
193,1999-12-13,68.86579895019531,69.15808168905984,67.41102804539231,67.70995357377649,16209200
194,1999-12-14,67.62361145019531,69.05845428646666,67.17190166840619,68.65988683194684,27760200
195,1999-12-15,68.92559814453125,68.92559814453125,66.26848179354701,66.85304739076354,31797200
196,1999-12-16,70.62615203857422,70.78557901834527,69.51016318017689,69.82901713971899,27219600
197,1999-12-17,71.23731994628906,72.16731106830328,70.93839422849878,71.84845696932697,23892400
198,1999-12-20,72.16727447509766,72.48612841239559,71.15757034032089,71.76870705347525,15392000
199,1999-12-21,76.04667663574219,76.04667663574219,71.96800267921304,72.37985574974205,26003800
200,1999-12-22,75.80755615234375,75.94041201661355,74.34614164537604,75.83412732519771,22313600
201,1999-12-23,76.71097564697266,77.16268558323817,75.67469991083414,76.41204995385577,17543600
202,1999-12-27,76.25923156738281,76.81722594470513,74.7446754003651,76.79065478388026,19281800
203,1999-12-28,75.7809829711914,76.95011454578201,75.30270187249525,76.31240641418714,15346400
204,1999-12-29,78.6506576538086,78.6506576538086,76.41867953120051,76.52496420370566,16512600
205,1999-12-30,77.80034637451172,79.7134696460161,77.80034637451172,79.60718501982142,21887000
206,1999-12-31,77.69404602050781,79.23517278835646,77.69404602050781,78.75689206729999,14464400
207,2000-01-03,80.56378936767578,81.78606321692153,77.16267952629633,81.78606321692153,36345200
208,2000-01-04,75.0369644165039,79.50091980672086,74.77125278613386,78.22550398094458,33786600
209,2000-01-05,73.12384796142578,76.20610318073007,71.63586268314096,74.39926391424135,42496600
210,2000-01-06,68.1019058227539,74.82441154774678,67.80962296514552,73.86784946830116,37134800
211,2000-01-07,76.52493286132812,76.52493286132812,70.14785512288412,70.51985132429336,28138200
212,2000-01-10,78.6506576538086,79.87293138761778,76.47182186745309,77.37524158374684,29675600
213,2000-01-11,74.82441711425781,78.96951976689425,73.97413964705034,78.01295761628585,32546600
214,2000-01-12,73.17695617675781,75.88057102461006,73.12381387016612,75.67464458656727,29050000
215,2000-01-13,77.58781433105469,77.80038368538635,74.04056323064518,75.24955143340647,25165200
216,2000-01-14,79.39459991455078,79.60716912449602,78.2254692598519,79.07574609963291,21898600
217,2000-01-18,79.81977844238281,80.29805940508683,77.7472276039987,78.27865089589206,16752400
218,2000-01-19,81.62659454345703,81.62659454345703,78.59083984730145,79.49425918795168,19006000
219,2000-01-20,80.8294677734375,82.37059503538997,79.93269113393931,81.2014640090812,25958000
220,2000-01-21,81.83917999267578,82.10489161602862,80.82947582393497,82.05174929135805,18698200
221,2000-01-24,77.90664672851562,83.00830981578541,77.3486523283455,82.84888284430824,28340400
222,2000-01-25,79.07577514648438,80.02569415236033,76.02009163107924,78.11921335035755,33276200
223,2000-01-26,75.88724517822266,79.34149653437424,75.67467586399793,79.28835420581807,23095600
224,2000-01-27,77.00321960449219,78.65063148008863,74.5055306318137,78.01292365727711,30739200
225,2000-01-28,73.12384796142578,76.92352465418882,72.06100133407948,76.52495716893395,35313800
226,2000-01-31,76.25923156738281,76.52494317563153,70.99814172405814,73.01754994674842,36014600
227,2000-02-01,78.30522155761719,78.65064669512958,75.19639532000565,76.1263860748467,26417600
228,2000-02-02,78.96946716308594,80.53716519896146,78.30518833432512,78.43804410007728,26169200
229,2000-02-03,82.0517578125,82.15804247287889,78.4646505247126,80.1917762558695,30579800
230,2000-02-04,82.60975646972656,83.53310450360337,81.81262147645162,82.47690063751408,26640000
231,2000-02-07,83.7523422241211,83.85862692237505,81.8392176555498,82.68949524158148,17761000
232,2000-02-08,87.25972747802734,87.47229685069003,84.4963256334126,84.4963256334126,21999400
233,2000-02-09,84.17744445800781,86.89434587714648,83.96487515382093,86.7814184342972,27258200
234,2000-02-10,86.94084930419922,86.94084930419922,83.7988091360386,84.86829849560279,26341600
235,2000-02-11,84.92141723632812,86.78139821459564,83.32714782638455,86.78139821459564,24876000
236,2000-02-14,84.81515502929688,85.02772434014724,83.11460054249393,85.02108154918318,22814600
237,2000-02-15,85.42627716064453,85.55913295716186,81.52031674303497,84.12429035477467,30572800
238,2000-02-16,85.02775573730469,86.4625991153717,84.44318991661072,84.94804221630096,25310600
239,2000-02-17,86.8345947265625,87.79115696957237,84.70890085320724,86.03745952405428,30080200
240,2000-02-18,83.69912719726562,87.57851531498015,83.69912719726562,87.25966149708582,25271200
241,2000-02-22,83.96490478515625,84.97460933637015,81.83921099312697,84.17747416435917,37226200
242,2000-02-23,88.64137268066406,89.27908039779113,84.31027443517598,84.75534127942092,32170800
243,2000-02-24,90.5545425415039,90.8136114352186,86.72829426510233,89.17284177502556,48868200
244,2000-02-25,88.48197937011719,91.40480751747842,88.32255238026113,90.28881858848595,32617600
245,2000-02-28,88.42886352539062,89.86370686384348,85.45289215674767,87.79115537496713,38216200
246,2000-02-29,90.76709747314453,91.05938028116695,89.2259699399354,89.91682021344293,23978600
247,2000-03-01,91.51107788085938,92.30821270560554,90.55451609116398,91.19222395096091,24468400
248,2000-03-02,89.39204406738281,91.98937551052369,89.06654728806338,91.88309084788877,32739200
249,2000-03-03,94.43389129638672,94.48703361000314,90.97964091131911,91.8299179291819,32017200
250,2000-03-06,95.17789459228516,96.26731214624488,93.74305196024066,95.0184676331691,23268400
251,2000-03-07,93.74308013916016,96.82533560858833,92.46766408284506,96.77219327290854,39471000
252,2000-03-08,94.59336853027344,95.23107663272472,90.3685523515337,94.38079916278969,43512600
253,2000-03-09,97.78189849853516,98.20703718765922,92.75994773325712,94.5667871620344,30101400
254,2000-03-10,97.35675048828125,99.00416275091047,96.51311598282193,97.67560447459658,29750600
255,2000-03-13,94.8058853149414,97.03786243558464,93.13190247445898,93.53046981743098,37544200
256,2000-03-14,91.29853820800781,96.40020274116773,89.27912933029867,95.86877935229691,39106800
257,2000-03-15,87.4722671508789,90.97966060893359,86.62198994892626,90.55452200795726,51202600
258,2000-03-16,92.46766662597656,92.8928053231075,85.8780168204472,89.59798042034281,55282200
259,2000-03-17,94.22134399414062,94.43391329813191,91.77679699824075,91.82993932423858,31422400
260,2000-03-20,91.5642318725586,94.80591390635202,90.3419583188332,94.38077527896928,21167200
261,2000-03-21,95.01848602294922,95.17791301292061,88.05684079419846,90.23567632380748,33435100
262,2000-03-22,96.93162536621094,98.60560902796294,94.48707779666834,96.50648665846441,24370200
263,2000-03-23,98.63215637207031,100.12014148975241,96.55960567244168,97.34345497550636,19227400
264,2000-03-24,99.96072387695312,102.4584134156117,97.79517390460552,99.89429596369092,22063000
265,2000-03-27,100.12017822265625,101.6081638862626,99.58875477136826,100.33274760317144,11752600
266,2000-03-28,97.56929779052734,100.1732714243704,96.18759749501878,99.46913569685161,18336300
267,2000-03-29,93.530517578125,98.15390111749822,93.530517578125,98.1007587779652,27189500
268,2000-03-30,91.19224548339844,95.86877089280348,88.00370543153136,91.19224548339844,42328700
269,2000-03-31,93.10533905029297,94.06190075286447,88.42881517105451,91.94949365968574,31349900
270,2000-04-03,87.52540588378906,92.78649585494578,85.66542458085488,91.63065033097953,31551300
271,2000-04-04,86.6751480102539,88.37570272290144,75.09011903034259,88.10999104905027,66213000
272,2000-04-05,85.13399505615234,88.37567651584354,81.83917127744981,82.90201765767644,37631500
273,2000-04-06,87.15341186523438,88.3225430000119,84.8151495956793,87.04712721661824,30499900
274,2000-04-07,90.66080474853516,91.29851263656705,87.25969601236503,88.53511178842882,20645500
275,2000-04-10,85.13399505615234,91.5642156565234,84.3900025899937,91.51107333751206,26988200
276,2000-04-11,83.11460876464844,86.30314874283188,80.82948844695031,82.5831854349512,34497100
277,2000-04-12,78.22550201416016,83.96487308585125,76.7375169214995,83.0083112405694,34824400
278,2000-04-13,74.82441711425781,81.62663685191761,74.82441711425781,78.91637742519379,46330500
279,2000-04-14,68.34105682373047,75.24956179035952,66.3216476796389,73.1770103003708,60851300
280,2000-04-17,76.20610046386719,76.52495444070345,66.321627181943,66.33491276431117,55398500
281,2000-04-18,78.22550201416016,79.07577920996624,74.292969983557,76.08652344346046,36260900
282,2000-04-19,75.83407592773438,79.60717991572957,75.72779130835423,78.65061834130825,28082500
283,2000-04-20,74.18669128417969,77.34865985968734,73.17698703317724,76.84380773418613,21255600
284,2000-04-24,72.06101989746094,72.48615865791793,67.91591698300522,70.94503065126132,31190900
285,2000-04-25,76.92353820800781,76.95010937837328,73.12386084574698,73.54899957159435,28663200
286,2000-04-26,74.29296112060547,78.5842033312556,74.08039184701289,77.05636167730896,25688300
287,2000-04-27,77.58781433105469,78.63737551806724,69.93531757511505,71.42330305543665,37010400
288,2000-04-28,80.56378936767578,80.56378936767578,78.33181103427052,79.55408488351627,24828400
289,2000-05-01,81.30777740478516,82.3706241682464,80.13864596497778,81.41406208113128,23205700
290,2000-05-02,76.63119506835938,81.30771737488894,76.31234127473236,80.6700097876349,20307900
291,2000-05-03,75.7809829711914,76.73754516858372,72.71201258789105,76.09983703698884,26589700
292,2000-05-04,75.94035339355469,77.16262640128859,74.50551116708445,75.67464187013427,17750700
293,2000-05-05,77.74724578857422,78.49123857124,74.85098817033956,74.93070168276805,20571200
294,2000-05-08,74.71810150146484,77.16264820777167,74.61181686206021,76.95007892896237,13903000
295,2000-05-09,73.12384796142578,75.78096452979155,71.68900501450827,75.24954121611839,19825800
296,2000-05-10,67.80963897705078,72.26031081429844,67.5970695758688,71.74217289891736,34847500
297,2000-05-11,71.9547119140625,72.48613519260063,68.76617224283373,70.36044207844812,24709700
298,2000-05-12,71.9547119140625,74.4524013231917,71.42328863552437,72.59241984830825,17832000
299,2000-05-15,75.09009552001953,75.35580711067777,70.25414457003951,72.11412570464721,17950800
300,2000-05-16,77.21582794189453,77.80039374186758,74.87756474200233,76.52497745101729,23758800
301,2000-05-17,75.62151336669922,76.95007122626878,74.61180939342636,75.88722493861313,20339400
302,2000-05-18,72.9112777709961,75.98024737105077,72.59242378657483,75.67467896931373,19063000
303,2000-05-19,69.45701599121094,72.27355910332584,69.13816205399038,71.21071264592399,28178100
304,2000-05-22,69.40386962890625,69.93529282667735,64.26235019047081,69.40386962890625,43879800
305,2000-05-23,63.611351013183594,70.2541403838168,63.13307017849801,69.19129408451549,31898500
306,2000-05-24,67.59703826904297,67.91589222314222,61.43252848979062,63.77079081985186,49476000
307,2000-05-25,66.10906219482422,69.93531016751501,65.04621553574344,68.23475551298577,29632700
308,2000-05-26,66.10906219482422,67.38447818572115,64.40850754029498,66.10906219482422,18203200
309,2000-05-30,72.75181579589844,73.07066962699807,68.02215063458729,68.02215063458729,31590400
